ppm,Intensity
24.8601,840688
24.8661,824680
24.8722,808220
24.8782,791382
24.8842,774236
24.8903,756858
24.8963,739322
24.9024,721708
24.9084,704094
24.9144,686560
24.9205,669186
24.9265,652052
24.9325,635238
24.9386,618822
24.9446,602880
24.9507,587492
24.9567,572728
24.9627,558660
24.9688,545358
24.9748,532888
24.9809,521310
24.9869,510684
24.9929,501064
24.999,492498
25.005,485032
25.0111,478704
25.0171,473552
25.0231,469600
25.0292,466876
25.0352,465396
25.0413,465170
25.0473,466204
25.0533,468498
25.0594,472044
25.0654,476832
25.0714,482838
25.0775,490042
25.0835,498410
25.0896,507906
25.0956,518486
25.1016,530104
25.1077,542708
25.1137,556238
25.1198,570632
25.1258,585822
25.1318,601742
25.1379,618312
25.1439,635458
25.15,653100
25.156,671152
25.162,689534
25.1681,708156
25.1741,726934
25.1801,745778
25.1862,764602
25.1922,783318
25.1983,801838
25.2043,820080
25.2103,837956
25.2164,855388
25.2224,872294
25.2285,888600
25.2345,904230
25.2405,919116
25.2466,933192
25.2526,946398
25.2587,958676
25.2647,969972
25.2707,980240
25.2768,989438
25.2828,997528
25.2889,1004480
25.2949,1010266
25.3009,1014866
25.307,1018264
25.313,1020452
25.319,1021424
25.3251,1021182
25.3311,1019734
25.3372,1017092
25.3432,1013270
25.3492,1008292
25.3553,1002184
25.3613,994978
25.3674,986708
25.3734,977416
25.3794,967142
25.3855,955934
25.3915,943842
25.3976,930918
25.4036,917218
25.4096,902800
25.4157,887724
25.4217,872050
25.4278,855842
25.4338,839162
25.4398,822076
25.4459,804650
25.4519,786946
25.4579,769032
25.464,750970
25.47,732826
25.4761,714662
25.4821,696540
25.4881,678520
25.4942,660664
25.5002,643024
25.5063,625660
25.5123,608622
25.5183,591962
25.5244,575726
25.5304,559962
25.5365,544710
25.5425,530012
25.5485,515904
25.5546,502420
25.5606,489590
25.5667,477440
25.5727,465996
25.5787,455278
25.5848,445302
25.5908,436080
25.5968,427626
25.6029,419944
25.6089,413036
25.615,406902
25.621,401538
25.627,396936
25.6331,393082
25.6391,389966
25.6452,387564
25.6512,385856
25.6572,384816
25.6633,384414
25.6693,384618
25.6754,385394
25.6814,386700
25.6874,388494
25.6935,390734
25.6995,393368
25.7056,396348
25.7116,399620
25.7176,403128
25.7237,406814
25.7297,410618
25.7357,414476
25.7418,418328
25.7478,422106
25.7539,425746
25.7599,429180
25.7659,432340
25.772,435160
25.778,437570
25.7841,439504
25.7901,440896
25.7961,441680
25.8022,441790
25.8082,441164
25.8143,439742
25.8203,437466
25.8263,434280
25.8324,430132
25.8384,424974
25.8445,418760
25.8505,411448
25.8565,403004
25.8626,393394
25.8686,382594
25.8746,370580
25.8807,357334
25.8867,342850
25.8928,327122
25.8988,310150
25.9048,291942
25.9109,272512
25.9169,251880
25.923,230072
25.929,207118
25.935,183059.8
25.9411,157939.8
25.9471,131808.4
25.9532,104721.6
25.9592,76740.2
25.9652,47931.2
25.9713,18365.34
25.9773,-11881.4
25.9834,-42729.2
25.9894,-74094.6
25.9954,-105890.4
26.0015,-138026.8
26.0075,-170411.8
26.0135,-202952
26.0196,-235550
26.0256,-268112
26.0317,-300540
26.0377,-332740
26.0437,-364614
26.0498,-396068
26.0558,-427012
26.0619,-457356
26.0679,-487012
26.0739,-515898
26.08,-543936
26.086,-571048
26.0921,-597166
26.0981,-622224
26.1041,-646164
26.1102,-668932
26.1162,-690480
26.1223,-710770
26.1283,-729764
26.1343,-747436
26.1404,-763766
26.1464,-778738
26.1524,-792344
26.1585,-804588
26.1645,-815472
26.1706,-825008
26.1766,-833218
26.1826,-840126
26.1887,-845762
26.1947,-850162
26.2008,-853368
26.2068,-855426
26.2128,-856384
26.2189,-856300
26.2249,-855230
26.231,-853232
26.237,-850372
26.243,-846712
26.2491,-842318
26.2551,-837258
26.2612,-831596
26.2672,-825402
26.2732,-818742
26.2793,-811678
26.2853,-804274
26.2913,-796592
26.2974,-788688
26.3034,-780618
26.3095,-772438
26.3155,-764190
26.3215,-755924
26.3276,-747678
26.3336,-739490
26.3397,-731388
26.3457,-723404
26.3517,-715556
26.3578,-707866
26.3638,-700344
26.3699,-693000
26.3759,-685838
26.3819,-678858
26.388,-672056
26.394,-665424
26.4,-658948
26.4061,-652612
26.4121,-646402
26.4182,-640292
26.4242,-634260
26.4302,-628280
26.4363,-622324
26.4423,-616362
26.4484,-610366
26.4544,-604304
26.4604,-598146
26.4665,-591858
26.4725,-585414
26.4786,-578782
26.4846,-571934
26.4906,-564844
26.4967,-557486
26.5027,-549836
26.5088,-541876
26.5148,-533586
26.5208,-524952
26.5269,-515958
26.5329,-506598
26.5389,-496860
26.545,-486744
26.551,-476248
26.5571,-465374
26.5631,-454126
26.5691,-442514
26.5752,-430546
26.5812,-418236
26.5873,-405600
26.5933,-392656
26.5993,-379424
26.6054,-365926
26.6114,-352186
26.6175,-338226
26.6235,-324078
26.6295,-309764
26.6356,-295312
26.6416,-280752
26.6477,-266114
26.6537,-251422
26.6597,-236706
26.6658,-221992
26.6718,-207310
26.6778,-192681.6
26.6839,-178134.4
26.6899,-163690.8
26.696,-149373.2
26.702,-135202
26.708,-121196.6
26.7141,-107374.8
26.7201,-93752.2
26.7262,-80343.4
26.7322,-67161.2
26.7382,-54217
26.7443,-41520.2
26.7503,-29079.6
26.7564,-16901.8
26.7624,-4992.82
26.7684,6642.68
26.7745,18000.92
26.7805,29079
26.7866,39874.6
26.7926,50385.8
26.7986,60611.4
26.8047,70549.6
26.8107,80199.2
26.8167,89559
26.8228,98627
26.8288,107400.8
26.8349,115878
26.8409,124055.2
26.8469,131927.8
26.853,139491.4
26.859,146739.6
26.8651,153666.2
26.8711,160263
26.8771,166521.8
26.8832,172433
26.8892,177986.2
26.8953,183170.6
26.9013,187974.2
26.9073,192385.2
26.9134,196390.6
26.9194,199977.8
26.9255,203134
26.9315,205846
26.9375,208100
26.9436,209888
26.9496,211194
26.9556,212010
26.9617,212326
26.9677,212136
26.9738,211432
26.9798,210208
26.9858,208464
26.9919,206200
26.9979,203416
27.004,200116
27.01,196306.8
27.016,192000
27.0221,187206.4
27.0281,181941.6
27.0342,176223.6
27.0402,170073
27.0462,163513.6
27.0523,156571.6
27.0583,149276
27.0644,141658.6
27.0704,133753
27.0764,125595.6
27.0825,117224.2
27.0885,108678.8
27.0945,100000.8
27.1006,91232.8
27.1066,82418.4
27.1127,73601.4
27.1187,64826.4
27.1247,56137.6
27.1308,47579.2
27.1368,39194
27.1429,31024
27.1489,23110.2
27.1549,15490.78
27.161,8202.64
27.167,1279.736
27.1731,-5246.48
27.1791,-11348.04
27.1851,-16999.9
27.1912,-22180.8
27.1972,-26873.2
27.2033,-31063.6
27.2093,-34742.6
27.2153,-37905.2
27.2214,-40550.2
27.2274,-42681.4
27.2334,-44306.6
27.2395,-45437.8
27.2455,-46091.6
27.2516,-46288.6
27.2576,-46053.2
27.2636,-45413.6
27.2697,-44401.8
27.2757,-43053
27.2818,-41405.2
27.2878,-39499.4
27.2938,-37378.8
27.2999,-35088.4
27.3059,-32675.2
27.312,-30187.2
27.318,-27672.8
27.324,-25181.4
27.3301,-22761.6
27.3361,-20462.2
27.3422,-18330.28
27.3482,-16412.1
27.3542,-14751.86
27.3603,-13391.66
27.3663,-12370.76
27.3723,-11725.78
27.3784,-11489.9
27.3844,-11692.62
27.3905,-12359.62
27.3965,-13512.46
27.4025,-15168.32
27.4086,-17339.8
27.4146,-20035
27.4207,-23256.8
27.4267,-27004.2
27.4327,-31270
27.4388,-36043.6
27.4448,-41308.6
27.4509,-47044.4
27.4569,-53226
27.4629,-59823.6
27.469,-66803.8
27.475,-74129
27.4811,-81758.4
27.4871,-89647.2
27.4931,-97748.4
27.4992,-106012
27.5052,-114386
27.5112,-122816.6
27.5173,-131248
27.5233,-139624
27.5294,-147887.6
27.5354,-155981.6
27.5414,-163849
27.5475,-171433.4
27.5535,-178679.4
27.5596,-185533.2
27.5656,-191942.2
27.5716,-197856.6
27.5777,-203228
27.5837,-208014
27.5898,-212168
27.5958,-215656
27.6018,-218440
27.6079,-220490
27.6139,-221776
27.6199,-222276
27.626,-221972
27.632,-220844
27.6381,-218884
27.6441,-216084
27.6501,-212440
27.6562,-207952
27.6622,-202626
27.6683,-196470.8
27.6743,-189497.6
27.6803,-181722.4
27.6864,-173164.6
27.6924,-163846
27.6985,-153792.6
27.7045,-143031.6
27.7105,-131594.2
27.7166,-119513
27.7226,-106822.6
27.7287,-93560.2
27.7347,-79763.6
27.7407,-65472.6
27.7468,-50728
27.7528,-35571.8
27.7588,-20045.8
27.7649,-4193.16
27.7709,11942.82
27.777,28318.8
27.783,44891.4
27.789,61617.2
27.7951,78453.4
27.8011,95357.2
27.8072,112286.6
27.8132,129199.4
27.8192,146055
27.8253,162812.4
27.8313,179432.2
27.8374,195875
27.8434,212102
27.8494,228076
27.8555,243760
27.8615,259116
27.8676,274110
27.8736,288706
27.8796,302870
27.8857,316568
27.8917,329766
27.8977,342432
27.9038,354532
27.9098,366036
27.9159,376914
27.9219,387134
27.9279,396668
27.934,405484
27.94,413558
27.9461,420860
27.9521,427366
27.9581,433048
27.9642,437886
27.9702,441856
27.9763,444936
27.9823,447108
27.9883,448354
27.9944,448660
28.0004,448012
28.0065,446400
28.0125,443814
28.0185,440252
28.0246,435710
28.0306,430190
28.0366,423694
28.0427,416230
28.0487,407812
28.0548,398452
28.0608,388170
28.0668,376988
28.0729,364934
28.0789,352038
28.085,338336
28.091,323864
28.097,308668
28.1031,292792
28.1091,276290
28.1152,259212
28.1212,241620
28.1272,223572
28.1333,205134
28.1393,186369.8
28.1454,167351.8
28.1514,148150
28.1574,128838.2
28.1635,109490.6
28.1695,90183
28.1755,70991.6
28.1816,51993.2
28.1876,33263.6
28.1937,14878.32
28.1997,-3088.24
28.2057,-20563.8
28.2118,-37477.4
28.2178,-53761.8
28.2239,-69351.4
28.2299,-84185.2
28.2359,-98205.4
28.242,-111358.8
28.248,-123596.6
28.2541,-134874.8
28.2601,-145155.2
28.2661,-154404.8
28.2722,-162596.2
28.2782,-169708.4
28.2843,-175725.8
28.2903,-180639.8
28.2963,-184447.8
28.3024,-187153.4
28.3084,-188766.2
28.3144,-189302.6
28.3205,-188784.8
28.3265,-187240.6
28.3326,-184704
28.3386,-181214
28.3446,-176814.8
28.3507,-171555.4
28.3567,-165489.6
28.3628,-158674.2
28.3688,-151170.8
28.3748,-143043
28.3809,-134357.6
28.3869,-125183.6
28.393,-115591
28.399,-105651.4
28.405,-95436.6
28.4111,-85018.6
28.4171,-74468.6
28.4232,-63856.8
28.4292,-53252.2
28.4352,-42721.2
28.4413,-32328
28.4473,-22134
28.4533,-12196.72
28.4594,-2570.46
28.4654,6694.78
28.4715,15553.46
28.4775,23964.4
28.4835,31891.4
28.4896,39303.4
28.4956,46173.8
28.5017,52482
28.5077,58212
28.5137,63353.2
28.5198,67900
28.5258,71851.6
28.5319,75212.4
28.5379,77990.8
28.5439,80200
28.55,81856.8
28.556,82982
28.5621,83599.6
28.5681,83736.4
28.5741,83422
28.5802,82688
28.5862,81567.6
28.5922,80095.2
28.5983,78306
28.6043,76235.4
28.6104,73918.8
28.6164,71390.8
28.6224,68685
28.6285,65833.8
28.6345,62867.2
28.6406,59813.4
28.6466,56698
28.6526,53543.6
28.6587,50369.4
28.6647,47191.6
28.6708,44023.2
28.6768,40872.4
28.6828,37744.6
28.6889,34640.8
28.6949,31558.2
28.7009,28490.4
28.707,25427.2
28.713,22354.2
28.7191,19254.54
28.7251,16107.28
28.7311,12888.86
28.7372,9573
28.7432,6131.06
28.7493,2532.38
28.7553,-1255.322
28.7613,-5265.48
28.7674,-9532.38
28.7734,-14090.58
28.7795,-18974.46
28.7855,-24218
28.7915,-29853.8
28.7976,-35913.4
28.8036,-42425.8
28.8097,-49418.4
28.8157,-56914.8
28.8217,-64936
28.8278,-73499.6
28.8338,-82618.6
28.8398,-92302.4
28.8459,-102555.4
28.8519,-113377.8
28.858,-124764.2
28.864,-136704.8
28.87,-149184
28.8761,-162182
28.8821,-175672.6
28.8882,-189625.2
28.8942,-204004
28.9002,-218768
28.9063,-233874
28.9123,-249268
28.9184,-264900
28.9244,-280712
28.9304,-296640
28.9365,-312622
28.9425,-328594
28.9486,-344482
28.9546,-360220
28.9606,-375734
28.9667,-390956
28.9727,-405810
28.9787,-420230
28.9848,-434142
28.9908,-447480
28.9969,-460178
29.0029,-472176
29.0089,-483410
29.015,-493828
29.021,-503378
29.0271,-512014
29.0331,-519696
29.0391,-526386
29.0452,-532058
29.0512,-536688
29.0573,-540260
29.0633,-542762
29.0693,-544192
29.0754,-544554
29.0814,-543858
29.0875,-542122
29.0935,-539370
29.0995,-535634
29.1056,-530950
29.1116,-525362
29.1176,-518918
29.1237,-511676
29.1297,-503694
29.1358,-495036
29.1418,-485774
29.1478,-475980
29.1539,-465728
29.1599,-455100
29.166,-444174
29.172,-433034
29.178,-421764
29.1841,-410446
29.1901,-399164
29.1962,-388000
29.2022,-377032
29.2082,-366342
29.2143,-356004
29.2203,-346090
29.2264,-336668
29.2324,-327802
29.2384,-319550
29.2445,-311966
29.2505,-305096
29.2565,-298986
29.2626,-293666
29.2686,-289168
29.2747,-285512
29.2807,-282714
29.2867,-280780
29.2928,-279710
29.2988,-279500
29.3049,-280132
29.3109,-281590
29.3169,-283842
29.323,-286854
29.329,-290588
29.3351,-294994
29.3411,-300022
29.3471,-305614
29.3532,-311706
29.3592,-318232
29.3653,-325120
29.3713,-332294
29.3773,-339682
29.3834,-347198
29.3894,-354766
29.3954,-362300
29.4015,-369718
29.4075,-376936
29.4136,-383872
29.4196,-390444
29.4256,-396572
29.4317,-402178
29.4377,-407188
29.4438,-411530
29.4498,-415132
29.4558,-417936
29.4619,-419878
29.4679,-420902
29.474,-420962
29.48,-420010
29.486,-418008
29.4921,-414922
29.4981,-410726
29.5042,-405400
29.5102,-398924
29.5162,-391292
29.5223,-382500
29.5283,-372550
29.5343,-361452
29.5404,-349216
29.5464,-335866
29.5525,-321422
29.5585,-305918
29.5645,-289382
29.5706,-271858
29.5766,-253382
29.5827,-234002
29.5887,-213766
29.5947,-192724.8
29.6008,-170930.8
29.6068,-148438.6
29.6129,-125304.4
29.6189,-101584.6
29.6249,-77336.6
29.631,-52617.2
29.637,-27483.2
29.6431,-1990.234
29.6491,23807.2
29.6551,49856.2
29.6612,76106
29.6672,102507.6
29.6732,129015.4
29.6793,155586
29.6853,182179.2
29.6914,208758
29.6974,235288
29.7034,261742
29.7095,288090
29.7155,314312
29.7216,340388
29.7276,366300
29.7336,392040
29.7397,417598
29.7457,442968
29.7518,468150
29.7578,493144
29.7638,517952
29.7699,542584
29.7759,567044
29.782,591348
29.788,615504
29.794,639528
29.8001,663434
29.8061,687236
29.8121,710950
29.8182,734592
29.8242,758178
29.8303,781724
29.8363,805240
29.8423,828740
29.8484,852234
29.8544,875732
29.8605,899240
29.8665,922762
29.8725,946302
29.8786,969856
29.8846,993420
29.8907,1016990
29.8967,1040554
29.9027,1064100
29.9088,1087610
29.9148,1111066
29.9208,1134444
29.9269,1157720
29.9329,1180866
29.939,1203848
29.945,1226636
29.951,1249192
29.9571,1271478
29.9631,1293456
29.9692,1315082
29.9752,1336316
29.9812,1357116
29.9873,1377436
29.9933,1397234
29.9994,1416464
30.0054,1435088
30.0114,1453062
30.0175,1470346
30.0235,1486902
30.0296,1502694
30.0356,1517690
30.0416,1531860
30.0477,1545174
30.0537,1557612
30.0597,1569154
30.0658,1579784
30.0718,1589490
30.0779,1598268
30.0839,1606112
30.0899,1613030
30.096,1619026
30.102,1624116
30.1081,1628314
30.1141,1631646
30.1201,1634138
30.1262,1635820
30.1322,1636732
30.1383,1636910
30.1443,1636404
30.1503,1635258
30.1564,1633526
30.1624,1631260
30.1685,1628520
30.1745,1625364
30.1805,1621854
30.1866,1618052
30.1926,1614022
30.1986,1609826
30.2047,1605528
30.2107,1601192
30.2168,1596878
30.2228,1592646
30.2288,1588556
30.2349,1584660
30.2409,1581012
30.247,1577658
30.253,1574644
30.259,1572010
30.2651,1569790
30.2711,1568014
30.2772,1566706
30.2832,1565888
30.2892,1565572
30.2953,1565762
30.3013,1566464
30.3074,1567670
30.3134,1569370
30.3194,1571546
30.3255,1574176
30.3315,1577230
30.3375,1580672
30.3436,1584464
30.3496,1588560
30.3557,1592910
30.3617,1597458
30.3677,1602146
30.3738,1606912
30.3798,1611692
30.3859,1616416
30.3919,1621014
30.3979,1625414
30.404,1629544
30.41,1633332
30.4161,1636702
30.4221,1639586
30.4281,1641910
30.4342,1643606
30.4402,1644606
30.4463,1644848
30.4523,1644272
30.4583,1642820
30.4644,1640442
30.4704,1637088
30.4764,1632720
30.4825,1627300
30.4885,1620796
30.4946,1613184
30.5006,1604448
30.5066,1594572
30.5127,1583554
30.5187,1571392
30.5248,1558096
30.5308,1543678
30.5368,1528158
30.5429,1511562
30.5489,1493922
30.555,1475274
30.561,1455664
30.567,1435136
30.5731,1413744
30.5791,1391544
30.5852,1368596
30.5912,1344960
30.5972,1320702
30.6033,1295892
30.6093,1270598
30.6153,1244888
30.6214,1218834
30.6274,1192504
30.6335,1165968
30.6395,1139298
30.6455,1112554
30.6516,1085806
30.6576,1059114
30.6637,1032534
30.6697,1006124
30.6757,979934
30.6818,954010
30.6878,928398
30.6939,903132
30.6999,878246
30.7059,853770
30.712,829724
30.718,806130
30.7241,782996
30.7301,760332
30.7361,738140
30.7422,716420
30.7482,695162
30.7542,674358
30.7603,653992
30.7663,634046
30.7724,614496
30.7784,595318
30.7844,576486
30.7905,557968
30.7965,539734
30.8026,521750
30.8086,503984
30.8146,486404
30.8207,468974
30.8267,451660
30.8328,434434
30.8388,417262
30.8448,400118
30.8509,382976
30.8569,365812
30.863,348606
30.869,331338
30.875,313998
30.8811,296576
30.8871,279062
30.8931,261458
30.8992,243764
30.9052,225988
30.9113,208136
30.9173,190227
30.9233,172276.6
30.9294,154307.2
30.9354,136344.2
30.9415,118416.8
30.9475,100557
30.9535,82799.6
30.9596,65181.8
30.9656,47743
30.9717,30524.4
30.9777,13568.76
30.9837,-3080.52
30.9898,-19379.54
30.9958,-35284
31.0019,-50750.4
31.0079,-65735.4
31.0139,-80197.2
31.02,-94095.6
31.026,-107392
31.032,-120050.6
31.0381,-132038
31.0441,-143323.6
31.0502,-153880.6
31.0562,-163685.2
31.0622,-172717.4
31.0683,-180961.4
31.0743,-188405
31.0804,-195040.8
31.0864,-200864
31.0924,-205878
31.0985,-210084
31.1045,-213492
31.1106,-216114
31.1166,-217970
31.1226,-219074
31.1287,-219456
31.1347,-219138
31.1407,-218150
31.1468,-216526
31.1528,-214298
31.1589,-211502
31.1649,-208176
31.1709,-204358
31.177,-200086
31.183,-195400.2
31.1891,-190339.2
31.1951,-184941.2
31.2011,-179243.8
31.2072,-173283.4
31.2132,-167094.4
31.2193,-160709.6
31.2253,-154159.6
31.2313,-147472.4
31.2374,-140673.2
31.2434,-133784.4
31.2495,-126825.4
31.2555,-119812.6
31.2615,-112758.6
31.2676,-105673.4
31.2736,-98563.2
31.2796,-91431.2
31.2857,-84277.6
31.2917,-77099.2
31.2978,-69890
31.3038,-62641.8
31.3098,-55343.6
31.3159,-47982.2
31.3219,-40542.6
31.328,-33008.4
31.334,-25361.8
31.34,-17584.14
31.3461,-9656.54
31.3521,-1559.668
31.3582,6725.4
31.3642,15217
31.3702,23932.4
31.3763,32887.4
31.3823,42096.6
31.3884,51571.8
31.3944,61323
31.4004,71357
31.4065,81678.4
31.4125,92288.4
31.4185,103184.6
31.4246,114361.4
31.4306,125810
31.4367,137517
31.4427,149466.8
31.4487,161638.8
31.4548,174009.8
31.4608,186553
31.4669,199237.8
31.4729,212032
31.4789,224898
31.485,237798
31.491,250692
31.4971,263538
31.5031,276290
31.5091,288904
31.5152,301334
31.5212,313536
31.5273,325462
31.5333,337068
31.5393,348312
31.5454,359152
31.5514,369548
31.5574,379464
31.5635,388864
31.5695,397722
31.5756,406010
31.5816,413704
31.5876,420792
31.5937,427256
31.5997,433094
31.6058,438304
31.6118,442888
31.6178,446856
31.6239,450226
31.6299,453020
31.636,455262
31.642,456986
31.648,458232
31.6541,459042
31.6601,459468
31.6662,459560
31.6722,459376
31.6782,458982
31.6843,458440
31.6903,457818
31.6963,457192
31.7024,456630
31.7084,456210
31.7145,456008
31.7205,456100
31.7265,456560
31.7326,457464
31.7386,458888
31.7447,460900
31.7507,463570
31.7567,466964
31.7628,471144
31.7688,476168
31.7749,482088
31.7809,488954
31.7869,496804
31.793,505678
31.799,515604
31.8051,526608
31.8111,538704
31.8171,551904
31.8232,566210
31.8292,581618
31.8352,598118
31.8413,615692
31.8473,634316
31.8534,653958
31.8594,674584
31.8654,696148
31.8715,718604
31.8775,741894
31.8836,765964
31.8896,790748
31.8956,816180
31.9017,842188
31.9077,868704
31.9138,895648
31.9198,922946
31.9258,950518
31.9319,978288
31.9379,1006176
31.944,1034106
31.95,1062000
31.956,1089786
31.9621,1117390
31.9681,1144742
31.9741,1171778
31.9802,1198436
31.9862,1224654
31.9923,1250380
31.9983,1275566
32.0043,1300164
32.0104,1324138
32.0164,1347454
32.0225,1370080
32.0285,1391994
32.0345,1413178
32.0406,1433620
32.0466,1453314
32.0527,1472254
32.0587,1490444
32.0647,1507892
32.0708,1524610
32.0768,1540612
32.0829,1555918
32.0889,1570550
32.0949,1584536
32.101,1597904
32.107,1610684
32.113,1622908
32.1191,1634610
32.1251,1645824
32.1312,1656586
32.1372,1666932
32.1432,1676894
32.1493,1686506
32.1553,1695804
32.1614,1704814
32.1674,1713570
32.1734,1722098
32.1795,1730420
32.1855,1738560
32.1916,1746536
32.1976,1754364
32.2036,1762058
32.2097,1769624
32.2157,1777074
32.2218,1784404
32.2278,1791618
32.2338,1798708
32.2399,1805672
32.2459,1812494
32.2519,1819164
32.258,1825668
32.264,1831982
32.2701,1838090
32.2761,1843966
32.2821,1849588
32.2882,1854928
32.2942,1859960
32.3003,1864654
32.3063,1868982
32.3123,1872916
32.3184,1876424
32.3244,1879480
32.3305,1882054
32.3365,1884118
32.3425,1885648
32.3486,1886616
32.3546,1887002
32.3606,1886782
32.3667,1885936
32.3727,1884446
32.3788,1882298
32.3848,1879478
32.3908,1875976
32.3969,1871782
32.4029,1866892
32.409,1861300
32.415,1855006
32.421,1848012
32.4271,1840320
32.4331,1831936
32.4392,1822868
32.4452,1813126
32.4512,1802718
32.4573,1791662
32.4633,1779966
32.4694,1767652
32.4754,1754732
32.4814,1741224
32.4875,1727146
32.4935,1712518
32.4995,1697358
32.5056,1681684
32.5116,1665518
32.5177,1648874
32.5237,1631776
32.5297,1614238
32.5358,1596278
32.5418,1577916
32.5479,1559166
32.5539,1540044
32.5599,1520566
32.566,1500744
32.572,1480594
32.5781,1460126
32.5841,1439354
32.5901,1418290
32.5962,1396944
32.6022,1375328
32.6083,1353450
32.6143,1331320
32.6203,1308952
32.6264,1286352
32.6324,1263532
32.6384,1240502
32.6445,1217274
32.6505,1193860
32.6566,1170272
32.6626,1146522
32.6686,1122628
32.6747,1098602
32.6807,1074464
32.6868,1050230
32.6928,1025920
32.6988,1001556
32.7049,977160
32.7109,952758
32.717,928372
32.723,904030
32.729,879762
32.7351,855598
32.7411,831570
32.7472,807708
32.7532,784048
32.7592,760624
32.7653,737470
32.7713,714626
32.7773,692124
32.7834,670006
32.7894,648308
32.7955,627066
32.8015,606316
32.8075,586098
32.8136,566448
32.8196,547398
32.8257,528986
32.8317,511242
32.8377,494198
32.8438,477884
32.8498,462330
32.8559,447560
32.8619,433598
32.8679,420466
32.874,408186
32.88,396770
32.8861,386238
32.8921,376600
32.8981,367862
32.9042,360036
32.9102,353124
32.9162,347126
32.9223,342042
32.9283,337868
32.9344,334600
32.9404,332224
32.9464,330734
32.9525,330114
32.9585,330350
32.9646,331422
32.9706,333314
32.9766,336000
32.9827,339462
32.9887,343670
32.9948,348602
33.0008,354228
33.0068,360518
33.0129,367446
33.0189,374976
33.025,383080
33.031,391722
33.037,400868
33.0431,410484
33.0491,420536
33.0551,430986
33.0612,441796
33.0672,452928
33.0733,464346
33.0793,476010
33.0853,487876
33.0914,499908
33.0974,512062
33.1035,524296
33.1095,536564
33.1155,548824
33.1216,561030
33.1276,573132
33.1337,585088
33.1397,596844
33.1457,608352
33.1518,619560
33.1578,630414
33.1639,640864
33.1699,650854
33.1759,660326
33.182,669226
33.188,677494
33.194,685076
33.2001,691908
33.2061,697936
33.2122,703096
33.2182,707334
33.2242,710588
33.2303,712798
33.2363,713912
33.2424,713870
33.2484,712618
33.2544,710104
33.2605,706278
33.2665,701090
33.2726,694498
33.2786,686460
33.2846,676938
33.2907,665900
33.2967,653316
33.3028,639162
33.3088,623420
33.3148,606078
33.3209,587126
33.3269,566566
33.3329,544404
33.339,520650
33.345,495326
33.3511,468456
33.3571,440074
33.3631,410220
33.3692,378942
33.3752,346294
33.3813,312338
33.3873,277144
33.3933,240786
33.3994,203344
33.4054,164908
33.4115,125569.8
33.4175,85428
33.4235,44586.4
33.4296,3152.24
33.4356,-38762.8
33.4416,-81044.6
33.4477,-123575.6
33.4537,-166236.8
33.4598,-208908
33.4658,-251468
33.4718,-293798
33.4779,-335778
33.4839,-377286
33.49,-418212
33.496,-458440
33.502,-497862
33.5081,-536374
33.5141,-573876
33.5202,-610276
33.5262,-645484
33.5322,-679422
33.5383,-712018
33.5443,-743202
33.5504,-772922
33.5564,-801126
33.5624,-827776
33.5685,-852840
33.5745,-876296
33.5805,-898130
33.5866,-918338
33.5926,-936924
33.5987,-953904
33.6047,-969298
33.6107,-983138
33.6168,-995458
33.6228,-1006306
33.6289,-1015732
33.6349,-1023796
33.6409,-1030560
33.647,-1036092
33.653,-1040468
33.6591,-1043762
33.6651,-1046052
33.6711,-1047422
33.6772,-1047954
33.6832,-1047728
33.6893,-1046828
33.6953,-1045334
33.7013,-1043326
33.7074,-1040882
33.7134,-1038072
33.7194,-1034968
33.7255,-1031632
33.7315,-1028122
33.7376,-1024496
33.7436,-1020796
33.7496,-1017066
33.7557,-1013336
33.7617,-1009634
33.7678,-1005982
33.7738,-1002386
33.7798,-998852
33.7859,-995380
33.7919,-991954
33.798,-988562
33.804,-985176
33.81,-981766
33.8161,-978298
33.8221,-974730
33.8282,-971014
33.8342,-967100
33.8402,-962936
33.8463,-958464
33.8523,-953626
33.8583,-948362
33.8644,-942614
33.8704,-936324
33.8765,-929430
33.8825,-921878
33.8885,-913618
33.8946,-904596
33.9006,-894774
33.9067,-884108
33.9127,-872566
33.9187,-860124
33.9248,-846760
33.9308,-832462
33.9369,-817228
33.9429,-801064
33.9489,-783980
33.955,-766002
33.961,-747158
33.9671,-727492
33.9731,-707052
33.9791,-685896
33.9852,-664092
33.9912,-641716
33.9972,-618848
34.0033,-595582
34.0093,-572012
34.0154,-548244
34.0214,-524384
34.0274,-500546
34.0335,-476848
34.0395,-453408
34.0456,-430350
34.0516,-407794
34.0576,-385864
34.0637,-364682
34.0697,-344368
34.0758,-325038
34.0818,-306804
34.0878,-289776
34.0939,-274056
34.0999,-259738
34.106,-246908
34.112,-235650
34.118,-226034
34.1241,-218118
34.1301,-211954
34.1361,-207582
34.1422,-205032
34.1482,-204322
34.1543,-205458
34.1603,-208432
34.1663,-213230
34.1724,-219820
34.1784,-228166
34.1845,-238214
34.1905,-249902
34.1965,-263160
34.2026,-277904
34.2086,-294044
34.2147,-311482
34.2207,-330112
34.2267,-349820
34.2328,-370488
34.2388,-391990
34.2449,-414202
34.2509,-436992
34.2569,-460232
34.263,-483786
34.269,-507524
34.275,-531316
34.2811,-555034
34.2871,-578556
34.2932,-601762
34.2992,-624536
34.3052,-646774
34.3113,-668372
34.3173,-689242
34.3234,-709298
34.3294,-728466
