ppm,intensity,intensity_shifted
333.52,-0.805302,1498.792047
333.506,-0.807948,1498.788078
333.492,-0.809552,1498.785672
333.477,-0.810098,1498.784853
333.463,-0.809581,1498.785629
333.448,-0.808005,1498.787993
333.434,-0.805383,1498.791926
333.419,-0.80173,1498.797405
333.405,-0.797078,1498.804383
333.39,-0.791457,1498.812815
333.376,-0.784912,1498.822632
333.362,-0.777489,1498.833767
333.347,-0.769244,1498.846134
333.333,-0.760239,1498.859642
333.318,-0.750539,1498.874192
333.304,-0.740216,1498.889676
333.289,-0.729348,1498.905978
333.275,-0.718015,1498.922978
333.26,-0.7063,1498.94055
333.246,-0.694293,1498.958561
333.232,-0.68208,1498.97688
333.217,-0.669754,1498.995369
333.203,-0.657405,1499.013893
333.188,-0.64513,1499.032305
333.174,-0.633018,1499.050473
333.159,-0.621162,1499.068257
333.145,-0.609652,1499.085522
333.13,-0.598577,1499.102135
333.116,-0.588022,1499.117967
333.102,-0.57807,1499.132895
333.087,-0.568802,1499.146797
333.073,-0.560293,1499.159561
333.058,-0.552613,1499.171081
333.044,-0.545828,1499.181258
333.029,-0.539999,1499.190002
333.015,-0.53518,1499.19723
333,-0.531422,1499.202867
332.986,-0.528766,1499.206851
332.972,-0.527248,1499.209128
332.957,-0.526901,1499.209649
332.943,-0.527746,1499.208381
332.928,-0.529799,1499.205302
332.914,-0.533071,1499.200394
332.899,-0.537566,1499.193651
332.885,-0.543278,1499.185083
332.87,-0.550198,1499.174703
332.856,-0.558312,1499.162532
332.842,-0.567594,1499.148609
332.827,-0.578017,1499.132975
332.813,-0.589548,1499.115678
332.798,-0.602148,1499.096778
332.784,-0.615774,1499.076339
332.769,-0.630376,1499.054436
332.755,-0.645902,1499.031147
332.74,-0.662296,1499.006556
332.726,-0.6795,1498.98075
332.712,-0.697452,1498.953822
332.697,-0.716089,1498.925867
332.683,-0.735345,1498.896983
332.668,-0.755153,1498.867271
332.654,-0.775448,1498.836828
332.639,-0.796161,1498.805759
332.625,-0.817227,1498.77416
332.61,-0.83858,1498.74213
332.596,-0.860156,1498.709766
332.582,-0.881893,1498.677161
332.567,-0.90373,1498.644405
332.553,-0.925611,1498.611584
332.538,-0.947482,1498.578777
332.524,-0.969293,1498.546061
332.509,-0.990996,1498.513506
332.495,-1.01255,1498.481175
332.48,-1.03392,1498.44912
332.466,-1.05506,1498.41741
332.452,-1.07596,1498.38606
332.437,-1.09659,1498.355115
332.423,-1.11692,1498.32462
332.408,-1.13695,1498.294575
332.394,-1.15666,1498.26501
332.379,-1.17606,1498.23591
332.365,-1.19515,1498.207275
332.35,-1.21392,1498.17912
332.336,-1.2324,1498.1514
332.322,-1.25059,1498.124115
332.307,-1.26853,1498.097205
332.293,-1.28622,1498.07067
332.278,-1.30371,1498.044435
332.264,-1.32101,1498.018485
332.249,-1.33816,1497.99276
332.235,-1.35521,1497.967185
332.22,-1.37218,1497.94173
332.206,-1.38911,1497.916335
332.192,-1.40605,1497.890925
332.177,-1.42303,1497.865455
332.163,-1.44011,1497.839835
332.148,-1.4573,1497.81405
332.134,-1.47467,1497.787995
332.119,-1.49224,1497.76164
332.105,-1.51005,1497.734925
332.09,-1.52814,1497.70779
332.076,-1.54653,1497.680205
332.062,-1.56526,1497.65211
332.047,-1.58434,1497.62349
332.033,-1.60379,1497.594315
332.018,-1.62364,1497.56454
332.004,-1.64389,1497.534165
331.989,-1.66454,1497.50319
331.975,-1.6856,1497.4716
331.96,-1.70706,1497.43941
331.946,-1.72889,1497.406665
331.932,-1.7511,1497.37335
331.917,-1.77364,1497.33954
331.903,-1.79649,1497.305265
331.888,-1.81961,1497.270585
331.874,-1.84295,1497.235575
331.859,-1.86647,1497.200295
331.845,-1.8901,1497.16485
331.831,-1.91379,1497.129315
331.816,-1.93745,1497.093825
331.802,-1.96103,1497.058455
331.787,-1.98443,1497.023355
331.773,-2.00758,1496.98863
331.758,-2.03037,1496.954445
331.744,-2.05273,1496.920905
331.729,-2.07455,1496.888175
331.715,-2.09573,1496.856405
331.701,-2.11616,1496.82576
331.686,-2.13575,1496.796375
331.672,-2.15438,1496.76843
331.657,-2.17194,1496.74209
331.643,-2.18833,1496.717505
331.628,-2.20345,1496.694825
331.614,-2.21717,1496.674245
331.599,-2.2294,1496.6559
331.585,-2.24004,1496.63994
331.571,-2.24898,1496.62653
331.556,-2.25613,1496.615805
331.542,-2.26139,1496.607915
331.527,-2.26469,1496.602965
331.513,-2.26593,1496.601105
331.498,-2.26505,1496.602425
331.484,-2.26196,1496.60706
331.469,-2.25662,1496.61507
331.455,-2.24897,1496.626545
331.441,-2.23896,1496.64156
331.426,-2.22656,1496.66016
331.412,-2.21173,1496.682405
331.397,-2.19446,1496.70831
331.383,-2.17475,1496.737875
331.368,-2.15258,1496.77113
331.354,-2.12798,1496.80803
331.339,-2.10097,1496.848545
331.325,-2.07157,1496.892645
331.311,-2.03983,1496.940255
331.296,-2.00581,1496.991285
331.282,-1.96956,1497.04566
331.267,-1.93115,1497.103275
331.253,-1.89069,1497.163965
331.238,-1.84824,1497.22764
331.224,-1.80393,1497.294105
331.209,-1.75786,1497.36321
331.195,-1.71015,1497.434775
331.181,-1.66094,1497.50859
331.166,-1.61035,1497.584475
331.152,-1.55855,1497.662175
331.137,-1.50566,1497.74151
331.123,-1.45187,1497.822195
331.108,-1.39733,1497.904005
331.094,-1.3422,1497.9867
331.079,-1.28667,1498.069995
331.065,-1.23091,1498.153635
331.051,-1.1751,1498.23735
331.036,-1.11942,1498.32087
331.022,-1.06407,1498.403895
331.007,-1.00921,1498.486185
330.993,-0.955044,1498.567434
330.978,-0.901748,1498.647378
330.964,-0.849504,1498.725744
330.949,-0.798495,1498.802258
330.935,-0.748897,1498.876655
330.921,-0.700882,1498.948677
330.906,-0.654622,1499.018067
330.892,-0.610277,1499.084585
330.877,-0.568009,1499.147987
330.863,-0.527966,1499.208051
330.848,-0.490295,1499.264558
330.834,-0.455131,1499.317304
330.819,-0.422604,1499.366094
330.805,-0.392835,1499.410748
330.791,-0.365934,1499.451099
330.776,-0.342002,1499.486997
330.762,-0.321134,1499.518299
330.747,-0.303409,1499.544887
330.733,-0.2889,1499.56665
330.718,-0.277669,1499.583497
330.704,-0.269764,1499.595354
330.689,-0.265227,1499.60216
330.675,-0.264087,1499.60387
330.661,-0.266359,1499.600462
330.646,-0.272053,1499.591921
330.632,-0.281165,1499.578253
330.617,-0.293679,1499.559482
330.603,-0.309572,1499.535642
330.588,-0.328809,1499.506787
330.574,-0.351345,1499.472983
330.559,-0.377123,1499.434316
330.545,-0.406084,1499.390874
330.531,-0.438151,1499.342774
330.516,-0.473245,1499.290133
330.502,-0.511277,1499.233085
330.487,-0.552148,1499.171778
330.473,-0.595755,1499.106368
330.458,-0.641988,1499.037018
330.444,-0.69073,1498.963905
330.429,-0.741859,1498.887212
330.415,-0.795246,1498.807131
330.401,-0.850762,1498.723857
330.386,-0.908269,1498.637597
330.372,-0.96763,1498.548555
330.357,-1.0287,1498.45695
330.343,-1.09135,1498.362975
330.328,-1.15542,1498.26687
330.314,-1.22076,1498.16886
330.299,-1.28724,1498.06914
330.285,-1.3547,1497.96795
330.271,-1.42301,1497.865485
330.256,-1.49201,1497.761985
330.242,-1.56157,1497.657645
330.227,-1.63154,1497.55269
330.213,-1.70179,1497.447315
330.198,-1.77218,1497.34173
330.184,-1.84258,1497.23613
330.17,-1.91287,1497.130695
330.155,-1.98291,1497.025635
330.141,-2.05259,1496.921115
330.126,-2.1218,1496.8173
330.112,-2.19043,1496.714355
330.097,-2.25836,1496.61246
330.083,-2.32551,1496.511735
330.068,-2.39178,1496.41233
330.054,-2.45707,1496.314395
330.04,-2.52132,1496.21802
330.025,-2.58443,1496.123355
330.011,-2.64634,1496.03049
329.996,-2.70698,1495.93953
329.982,-2.76629,1495.850565
329.967,-2.82421,1495.763685
329.953,-2.8807,1495.67895
329.938,-2.93572,1495.59642
329.924,-2.98922,1495.51617
329.91,-3.04116,1495.43826
329.895,-3.09153,1495.362705
329.881,-3.14029,1495.289565
329.866,-3.18743,1495.218855
329.852,-3.23293,1495.150605
329.837,-3.27677,1495.084845
329.823,-3.31896,1495.02156
329.808,-3.35949,1494.960765
329.794,-3.39835,1494.902475
329.78,-3.43556,1494.84666
329.765,-3.47111,1494.793335
329.751,-3.50501,1494.742485
329.736,-3.53727,1494.694095
329.722,-3.56792,1494.64812
329.707,-3.59695,1494.604575
329.693,-3.62439,1494.563415
329.678,-3.65026,1494.52461
329.664,-3.67457,1494.488145
329.65,-3.69735,1494.453975
329.635,-3.71862,1494.42207
329.621,-3.7384,1494.3924
329.606,-3.7567,1494.36495
329.592,-3.77356,1494.33966
329.577,-3.78901,1494.316485
329.563,-3.80305,1494.295425
329.548,-3.81572,1494.27642
329.534,-3.82703,1494.259455
329.52,-3.83702,1494.24447
329.505,-3.84571,1494.231435
329.491,-3.85311,1494.220335
329.476,-3.85926,1494.21111
329.462,-3.86417,1494.203745
329.447,-3.86787,1494.198195
329.433,-3.87039,1494.194415
329.418,-3.87173,1494.192405
329.404,-3.87192,1494.19212
329.39,-3.871,1494.1935
329.375,-3.86896,1494.19656
329.361,-3.86585,1494.201225
329.346,-3.86168,1494.20748
329.332,-3.85646,1494.21531
329.317,-3.85023,1494.224655
329.303,-3.843,1494.2355
329.288,-3.8348,1494.2478
329.274,-3.82564,1494.26154
329.26,-3.81555,1494.276675
329.245,-3.80455,1494.293175
329.231,-3.79268,1494.31098
329.216,-3.77993,1494.330105
329.202,-3.76636,1494.35046
329.187,-3.75197,1494.372045
329.173,-3.7368,1494.3948
329.158,-3.72087,1494.418695
329.144,-3.70421,1494.443685
329.13,-3.68685,1494.469725
329.115,-3.66881,1494.496785
329.101,-3.65013,1494.524805
329.086,-3.63084,1494.55374
329.072,-3.61097,1494.583545
329.057,-3.59056,1494.61416
329.043,-3.56963,1494.645555
329.028,-3.54822,1494.67767
329.014,-3.52637,1494.710445
329,-3.50411,1494.743835
328.985,-3.48148,1494.77778
328.971,-3.45851,1494.812235
328.956,-3.43525,1494.847125
328.942,-3.41173,1494.882405
328.927,-3.38799,1494.918015
328.913,-3.36407,1494.953895
328.898,-3.34,1494.99
328.884,-3.31583,1495.026255
328.87,-3.29159,1495.062615
328.855,-3.26732,1495.09902
328.841,-3.24306,1495.13541
328.826,-3.21885,1495.171725
328.812,-3.19471,1495.207935
328.797,-3.17069,1495.243965
328.783,-3.14683,1495.279755
328.768,-3.12314,1495.31529
328.754,-3.09967,1495.350495
328.74,-3.07645,1495.385325
328.725,-3.05351,1495.419735
328.711,-3.03086,1495.45371
328.696,-3.00855,1495.487175
328.682,-2.98659,1495.520115
328.667,-2.965,1495.5525
328.653,-2.94381,1495.584285
328.638,-2.92303,1495.615455
328.624,-2.90268,1495.64598
328.61,-2.88277,1495.675845
328.595,-2.86331,1495.705035
328.581,-2.84432,1495.73352
328.566,-2.8258,1495.7613
328.552,-2.80775,1495.788375
328.537,-2.79018,1495.81473
328.523,-2.77308,1495.84038
328.509,-2.75646,1495.86531
328.494,-2.74031,1495.889535
328.48,-2.72462,1495.91307
328.465,-2.70938,1495.93593
328.451,-2.69459,1495.958115
328.436,-2.68022,1495.97967
328.422,-2.66628,1496.00058
328.407,-2.65273,1496.020905
328.393,-2.63957,1496.040645
328.379,-2.62676,1496.05986
328.364,-2.61431,1496.078535
328.35,-2.60217,1496.096745
328.335,-2.59033,1496.114505
328.321,-2.57877,1496.131845
328.306,-2.56746,1496.14881
328.292,-2.55638,1496.16543
328.277,-2.5455,1496.18175
328.263,-2.5348,1496.1978
328.249,-2.52425,1496.213625
328.234,-2.51384,1496.22924
328.22,-2.50353,1496.244705
328.205,-2.49331,1496.260035
328.191,-2.48315,1496.275275
328.176,-2.47303,1496.290455
328.162,-2.46293,1496.305605
328.147,-2.45284,1496.32074
328.133,-2.44274,1496.33589
328.119,-2.43261,1496.351085
328.104,-2.42244,1496.36634
328.09,-2.41221,1496.381685
328.075,-2.40193,1496.397105
328.061,-2.39158,1496.41263
328.046,-2.38116,1496.42826
328.032,-2.37067,1496.443995
328.017,-2.36011,1496.459835
328.003,-2.34947,1496.475795
327.989,-2.33878,1496.49183
327.974,-2.32803,1496.507955
327.96,-2.31723,1496.524155
327.945,-2.3064,1496.5404
327.931,-2.29556,1496.55666
327.916,-2.28473,1496.572905
327.902,-2.27391,1496.589135
327.887,-2.26315,1496.605275
327.873,-2.25245,1496.621325
327.859,-2.24186,1496.63721
327.844,-2.2314,1496.6529
327.83,-2.2211,1496.66835
327.815,-2.21099,1496.683515
327.801,-2.20111,1496.698335
327.786,-2.1915,1496.71275
327.772,-2.18219,1496.726715
327.757,-2.17322,1496.74017
327.743,-2.16462,1496.75307
327.729,-2.15645,1496.765325
327.714,-2.14873,1496.776905
327.7,-2.1415,1496.78775
327.685,-2.13481,1496.797785
327.671,-2.12868,1496.80698
327.656,-2.12317,1496.815245
327.642,-2.1183,1496.82255
327.627,-2.11411,1496.828835
327.613,-2.11063,1496.834055
327.599,-2.10789,1496.838165
327.584,-2.10593,1496.841105
327.57,-2.10476,1496.84286
327.555,-2.10441,1496.843385
327.541,-2.1049,1496.84265
327.526,-2.10624,1496.84064
327.512,-2.10846,1496.83731
327.497,-2.11156,1496.83266
327.483,-2.11554,1496.82669
327.469,-2.12041,1496.819385
327.454,-2.12617,1496.810745
327.44,-2.1328,1496.8008
327.425,-2.1403,1496.78955
327.411,-2.14865,1496.777025
327.396,-2.15783,1496.763255
327.382,-2.16782,1496.74827
327.367,-2.17857,1496.732145
327.353,-2.19006,1496.71491
327.339,-2.20225,1496.696625
327.324,-2.21509,1496.677365
327.31,-2.22852,1496.65722
327.295,-2.2425,1496.63625
327.281,-2.25696,1496.61456
327.266,-2.27185,1496.592225
327.252,-2.28708,1496.56938
327.237,-2.30259,1496.546115
327.223,-2.3183,1496.52255
327.209,-2.33412,1496.49882
327.194,-2.34997,1496.475045
327.18,-2.36577,1496.451345
327.165,-2.38142,1496.42787
327.151,-2.39683,1496.404755
327.136,-2.4119,1496.38215
327.122,-2.42653,1496.360205
327.107,-2.44061,1496.339085
327.093,-2.45406,1496.31891
327.079,-2.46676,1496.29986
327.064,-2.4786,1496.2821
327.05,-2.48949,1496.265765
327.035,-2.49933,1496.251005
327.021,-2.508,1496.238
327.006,-2.5154,1496.2269
326.992,-2.52144,1496.21784
326.977,-2.52601,1496.210985
326.963,-2.52903,1496.206455
326.949,-2.53038,1496.20443
326.934,-2.52999,1496.205015
326.92,-2.52777,1496.208345
326.905,-2.52363,1496.214555
326.891,-2.5175,1496.22375
326.876,-2.50929,1496.236065
326.862,-2.49895,1496.251575
326.848,-2.48642,1496.27037
326.833,-2.47163,1496.292555
326.819,-2.45453,1496.318205
326.804,-2.43508,1496.34738
326.79,-2.41325,1496.380125
326.775,-2.38901,1496.416485
326.761,-2.36232,1496.45652
326.746,-2.33319,1496.500215
326.732,-2.30159,1496.547615
326.718,-2.26754,1496.59869
326.703,-2.23104,1496.65344
326.689,-2.19211,1496.711835
326.674,-2.15077,1496.773845
326.66,-2.10707,1496.839395
326.645,-2.06103,1496.908455
326.631,-2.01271,1496.980935
326.616,-1.96217,1497.056745
326.602,-1.90947,1497.135795
326.588,-1.85468,1497.21798
326.573,-1.7979,1497.30315
326.559,-1.7392,1497.3912
326.544,-1.67867,1497.481995
326.53,-1.61643,1497.575355
326.515,-1.55259,1497.671115
326.501,-1.48724,1497.76914
326.486,-1.42053,1497.869205
326.472,-1.35256,1497.97116
326.458,-1.28348,1498.07478
326.443,-1.21341,1498.179885
326.429,-1.1425,1498.28625
326.414,-1.07089,1498.393665
326.4,-0.998725,1498.501913
326.385,-0.926154,1498.610769
326.371,-0.853327,1498.72001
326.356,-0.780394,1498.829409
326.342,-0.707512,1498.938732
326.328,-0.634833,1499.047751
326.313,-0.562509,1499.156237
326.299,-0.490692,1499.263962
326.284,-0.419537,1499.370695
326.27,-0.349191,1499.476214
326.255,-0.279802,1499.580297
326.241,-0.211515,1499.682728
326.226,-0.144471,1499.783294
326.212,-0.078807,1499.88179
326.198,-0.0146586,1499.978012
326.183,0.0478461,1500.071769
326.169,0.108585,1500.162878
326.154,0.16744,1500.25116
326.14,0.224298,1500.336447
326.125,0.279052,1500.418578
326.111,0.331605,1500.497408
326.096,0.381865,1500.572798
326.082,0.429745,1500.644618
326.068,0.475167,1500.712751
326.053,0.518064,1500.777096
326.039,0.558371,1500.837557
326.024,0.596036,1500.894054
326.01,0.63101,1500.946515
325.995,0.663257,1500.994886
325.981,0.692746,1501.039119
325.966,0.719456,1501.079184
325.952,0.743373,1501.11506
325.938,0.764492,1501.146738
325.923,0.782814,1501.174221
325.909,0.798349,1501.197524
325.894,0.811117,1501.216676
325.88,0.821141,1501.231712
325.865,0.828454,1501.242681
325.851,0.833096,1501.249644
325.836,0.835112,1501.252668
325.822,0.834555,1501.251833
325.808,0.831482,1501.247223
325.793,0.82596,1501.23894
325.779,0.818056,1501.227084
325.764,0.807845,1501.211768
325.75,0.795406,1501.193109
325.735,0.780821,1501.171232
325.721,0.764179,1501.146269
325.706,0.745568,1501.118352
325.692,0.725082,1501.087623
325.678,0.702815,1501.054223
325.663,0.678866,1501.018299
325.649,0.653331,1500.979997
325.634,0.626312,1500.939468
325.62,0.597911,1500.896867
325.605,0.568226,1500.852339
325.591,0.537358,1500.806037
325.576,0.505409,1500.758114
325.562,0.472477,1500.708716
325.548,0.438659,1500.657989
325.533,0.404055,1500.606083
325.519,0.368755,1500.553133
325.504,0.332856,1500.499284
325.49,0.296445,1500.444668
325.475,0.259609,1500.389414
325.461,0.222434,1500.333651
325.446,0.184999,1500.277499
325.432,0.147383,1500.221075
325.418,0.109659,1500.164489
325.403,0.0718992,1500.107849
325.389,0.034168,1500.051252
325.374,-0.00346953,1499.994796
325.36,-0.040957,1499.938565
325.345,-0.0782383,1499.882643
325.331,-0.115261,1499.827109
325.316,-0.151979,1499.772032
325.302,-0.188348,1499.717478
325.288,-0.22433,1499.663505
325.273,-0.259887,1499.61017
325.259,-0.294987,1499.55752
325.244,-0.329603,1499.505596
325.23,-0.363706,1499.454441
325.215,-0.397277,1499.404085
325.201,-0.430293,1499.354561
325.187,-0.46274,1499.30589
325.172,-0.494602,1499.258097
325.158,-0.525868,1499.211198
325.143,-0.556527,1499.16521
325.129,-0.586575,1499.120138
325.114,-0.616002,1499.075997
325.1,-0.644805,1499.032793
325.085,-0.672982,1498.990527
325.071,-0.70053,1498.949205
325.057,-0.727449,1498.908827
325.042,-0.753738,1498.869393
325.028,-0.779398,1498.830903
325.013,-0.804429,1498.793357
324.999,-0.828832,1498.756752
324.984,-0.852609,1498.721087
324.97,-0.875761,1498.686359
324.955,-0.898287,1498.65257
324.941,-0.92019,1498.619715
324.927,-0.941467,1498.5878
324.912,-0.96212,1498.55682
324.898,-0.982147,1498.52678
324.883,-1.00155,1498.497675
324.869,-1.02032,1498.46952
324.854,-1.03845,1498.442325
324.84,-1.05596,1498.41606
324.825,-1.07282,1498.39077
324.811,-1.08904,1498.36644
324.797,-1.10461,1498.343085
324.782,-1.11953,1498.320705
324.768,-1.1338,1498.2993
324.753,-1.14739,1498.278915
324.739,-1.16033,1498.259505
324.724,-1.17258,1498.24113
324.71,-1.18416,1498.22376
324.695,-1.19506,1498.20741
324.681,-1.20527,1498.192095
324.667,-1.2148,1498.1778
324.652,-1.22364,1498.16454
324.638,-1.23178,1498.15233
324.623,-1.23924,1498.14114
324.609,-1.24601,1498.130985
324.594,-1.25209,1498.121865
324.58,-1.2575,1498.11375
324.565,-1.26224,1498.10664
324.551,-1.26633,1498.100505
324.537,-1.26976,1498.09536
324.522,-1.27257,1498.091145
324.508,-1.27476,1498.08786
324.493,-1.27635,1498.085475
324.479,-1.27738,1498.08393
324.464,-1.27786,1498.08321
324.45,-1.27782,1498.08327
324.435,-1.27729,1498.084065
324.421,-1.27631,1498.085535
324.407,-1.27491,1498.087635
324.392,-1.27314,1498.09029
324.378,-1.27103,1498.093455
324.363,-1.26862,1498.09707
324.349,-1.26597,1498.101045
324.334,-1.26313,1498.105305
324.32,-1.26013,1498.109805
324.305,-1.25705,1498.114425
324.291,-1.25392,1498.11912
324.277,-1.25081,1498.123785
324.262,-1.24778,1498.12833
324.248,-1.24488,1498.13268
324.233,-1.24216,1498.13676
324.219,-1.2397,1498.14045
324.204,-1.23754,1498.14369
324.19,-1.23574,1498.14639
324.175,-1.23437,1498.148445
324.161,-1.23347,1498.149795
324.147,-1.2331,1498.15035
324.132,-1.23333,1498.150005
324.118,-1.23418,1498.14873
324.103,-1.23572,1498.14642
324.089,-1.23799,1498.143015
324.074,-1.24103,1498.138455
324.06,-1.24488,1498.13268
324.045,-1.24957,1498.125645
324.031,-1.25514,1498.11729
324.017,-1.2616,1498.1076
324.002,-1.26898,1498.09653
323.988,-1.27729,1498.084065
323.973,-1.28655,1498.070175
323.959,-1.29676,1498.05486
323.944,-1.30791,1498.038135
323.93,-1.32,1498.02
323.915,-1.33301,1498.000485
323.901,-1.34693,1497.979605
323.887,-1.36173,1497.957405
323.872,-1.37737,1497.933945
323.858,-1.39383,1497.909255
323.843,-1.41104,1497.88344
323.829,-1.42897,1497.856545
323.814,-1.44756,1497.82866
323.8,-1.46673,1497.799905
323.785,-1.48643,1497.770355
323.771,-1.50658,1497.74013
323.757,-1.5271,1497.70935
323.742,-1.54791,1497.678135
323.728,-1.56892,1497.64662
323.713,-1.59003,1497.614955
323.699,-1.61115,1497.583275
323.684,-1.63217,1497.551745
323.67,-1.65301,1497.520485
323.655,-1.67355,1497.489675
323.641,-1.69368,1497.45948
323.627,-1.7133,1497.43005
323.612,-1.73229,1497.401565
323.598,-1.75055,1497.374175
323.583,-1.76798,1497.34803
323.569,-1.78445,1497.323325
323.554,-1.79986,1497.30021
323.54,-1.81412,1497.27882
323.526,-1.82711,1497.259335
323.511,-1.83874,1497.24189
323.497,-1.84892,1497.22662
323.482,-1.85755,1497.213675
323.468,-1.86455,1497.203175
323.453,-1.86984,1497.19524
323.439,-1.87334,1497.18999
323.424,-1.87499,1497.187515
323.41,-1.87473,1497.187905
323.396,-1.8725,1497.19125
323.381,-1.86826,1497.19761
323.367,-1.86198,1497.20703
323.352,-1.85361,1497.219585
323.338,-1.84315,1497.235275
323.323,-1.83059,1497.254115
323.309,-1.81591,1497.276135
323.294,-1.79913,1497.301305
323.28,-1.78027,1497.329595
323.266,-1.75935,1497.360975
323.251,-1.73641,1497.395385
323.237,-1.71149,1497.432765
323.222,-1.68466,1497.47301
323.208,-1.65597,1497.516045
323.193,-1.62549,1497.561765
323.179,-1.59332,1497.61002
323.164,-1.55954,1497.66069
323.15,-1.52424,1497.71364
323.136,-1.48755,1497.768675
323.121,-1.44956,1497.82566
323.107,-1.41041,1497.884385
323.092,-1.37021,1497.944685
323.078,-1.32911,1498.006335
323.063,-1.28724,1498.06914
323.049,-1.24474,1498.13289
323.034,-1.20177,1498.197345
323.02,-1.15848,1498.26228
323.006,-1.11501,1498.327485
322.991,-1.07152,1498.39272
322.977,-1.02818,1498.45773
322.962,-0.985128,1498.522308
322.948,-0.942535,1498.586198
322.933,-0.900554,1498.649169
322.919,-0.859339,1498.710992
322.904,-0.819043,1498.771436
322.89,-0.779814,1498.830279
322.876,-0.741799,1498.887302
322.861,-0.705139,1498.942292
322.847,-0.669968,1498.995048
322.832,-0.636416,1499.045376
322.818,-0.604607,1499.09309
322.803,-0.574657,1499.138015
322.789,-0.546673,1499.179991
322.774,-0.520758,1499.218863
322.76,-0.497001,1499.254499
322.746,-0.475485,1499.286773
322.731,-0.456284,1499.315574
322.717,-0.43946,1499.34081
322.702,-0.425065,1499.362403
322.688,-0.413143,1499.380286
322.673,-0.403725,1499.394413
322.659,-0.39683,1499.404755
322.644,-0.392472,1499.411292
322.63,-0.390647,1499.41403
322.616,-0.391344,1499.412984
322.601,-0.394539,1499.408192
322.587,-0.400202,1499.399697
322.572,-0.408284,1499.387574
322.558,-0.418734,1499.371899
322.543,-0.431488,1499.352768
322.529,-0.446471,1499.330294
322.514,-0.463599,1499.304602
322.5,-0.48278,1499.27583
322.486,-0.503915,1499.244128
322.471,-0.526893,1499.209661
322.457,-0.551599,1499.172602
322.442,-0.577911,1499.133134
322.428,-0.605699,1499.091452
322.413,-0.63483,1499.047755
322.399,-0.665163,1499.002256
322.384,-0.696558,1498.955163
322.37,-0.728863,1498.906706
322.356,-0.761933,1498.857101
322.341,-0.795615,1498.806578
322.327,-0.829756,1498.755366
322.312,-0.864204,1498.703694
322.298,-0.898805,1498.651793
322.283,-0.933408,1498.599888
322.269,-0.967862,1498.548207
322.254,-1.00202,1498.49697
322.24,-1.03574,1498.44639
322.226,-1.06888,1498.39668
322.211,-1.1013,1498.34805
322.197,-1.13287,1498.300695
322.182,-1.16348,1498.25478
322.168,-1.19299,1498.210515
322.153,-1.2213,1498.16805
322.139,-1.2483,1498.12755
322.124,-1.2739,1498.08915
322.11,-1.298,1498.053
322.096,-1.32053,1498.019205
322.081,-1.34142,1497.98787
322.067,-1.36061,1497.959085
322.052,-1.37804,1497.93294
322.038,-1.39367,1497.909495
322.023,-1.40747,1497.888795
322.009,-1.41941,1497.870885
321.994,-1.42948,1497.85578
321.98,-1.43769,1497.843465
321.966,-1.44402,1497.83397
321.951,-1.4485,1497.82725
321.937,-1.45117,1497.823245
321.922,-1.45203,1497.821955
321.908,-1.45116,1497.82326
321.893,-1.44858,1497.82713
321.879,-1.44438,1497.83343
321.865,-1.4386,1497.8421
321.85,-1.43134,1497.85299
321.836,-1.42266,1497.86601
321.821,-1.41267,1497.880995
321.807,-1.40145,1497.897825
321.792,-1.38911,1497.916335
321.778,-1.37575,1497.936375
321.763,-1.36148,1497.95778
321.749,-1.34642,1497.98037
321.735,-1.33068,1498.00398
321.72,-1.31438,1498.02843
321.706,-1.29764,1498.05354
321.691,-1.28059,1498.079115
321.677,-1.26335,1498.104975
321.662,-1.24604,1498.13094
321.648,-1.22878,1498.15683
321.633,-1.2117,1498.18245
321.619,-1.19491,1498.207635
321.605,-1.17853,1498.232205
321.59,-1.16268,1498.25598
321.576,-1.14747,1498.278795
321.561,-1.133,1498.3005
321.547,-1.11937,1498.320945
321.532,-1.10669,1498.339965
321.518,-1.09504,1498.35744
321.503,-1.08452,1498.37322
321.489,-1.07519,1498.387215
321.475,-1.06715,1498.399275
321.46,-1.06045,1498.409325
321.446,-1.05516,1498.41726
321.431,-1.05132,1498.42302
321.417,-1.04899,1498.426515
321.402,-1.0482,1498.4277
321.388,-1.049,1498.4265
321.373,-1.05139,1498.422915
321.359,-1.0554,1498.4169
321.345,-1.06103,1498.408455
321.33,-1.0683,1498.39755
321.316,-1.07719,1498.384215
321.301,-1.08769,1498.368465
321.287,-1.09978,1498.35033
321.272,-1.11344,1498.32984
321.258,-1.12862,1498.30707
321.243,-1.14531,1498.282035
321.229,-1.16344,1498.25484
321.215,-1.18296,1498.22556
321.2,-1.20383,1498.194255
321.186,-1.22598,1498.16103
321.171,-1.24934,1498.12599
321.157,-1.27385,1498.089225
321.142,-1.29942,1498.05087
321.128,-1.32599,1498.011015
321.113,-1.35347,1497.969795
321.099,-1.38177,1497.927345
321.085,-1.41082,1497.88377
321.07,-1.44052,1497.83922
321.056,-1.47079,1497.793815
321.041,-1.50154,1497.74769
321.027,-1.53267,1497.700995
321.012,-1.5641,1497.65385
320.998,-1.59573,1497.606405
320.983,-1.62748,1497.55878
320.969,-1.65926,1497.51111
320.955,-1.69098,1497.46353
320.94,-1.72255,1497.416175
320.926,-1.75389,1497.369165
320.911,-1.78492,1497.32262
320.897,-1.81556,1497.27666
320.882,-1.84573,1497.231405
320.868,-1.87537,1497.186945
320.853,-1.90439,1497.143415
