ppm,Intensity
-6.57092,17567.85
-6.56488,22389.15
-6.55885,24784.2
-6.55281,24663.1
-6.54677,21808.6
-6.54073,15874
-6.53469,6392.6
-6.52865,-7205.55
-6.52261,-25571.8
-6.51657,-49403.8
-6.51053,-79410.5
-6.50449,-116272.5
-6.49845,-160598.5
-6.49242,-212884.5
-6.48638,-273469
-6.48034,-342505.5
-6.4743,-419923.5
-6.46826,-505415
-6.46222,-598410
-6.45618,-698090
-6.45014,-803385
-6.4441,-912990
-6.43806,-1025400
-6.43202,-1138950
-6.42599,-1251850
-6.41995,-1362255
-6.41391,-1468310
-6.40787,-1568205
-6.40183,-1660250
-6.39579,-1742910
-6.38975,-1814875
-6.38371,-1875095
-6.37767,-1922815
-6.37163,-1957595
-6.36559,-1979330
-6.35955,-1988245
-6.35352,-1984885
-6.34748,-1970080
-6.34144,-1944935
-6.3354,-1910760
-6.32936,-1869035
-6.32332,-1821335
-6.31728,-1769305
-6.31124,-1714560
-6.3052,-1658655
-6.29916,-1603025
-6.29312,-1548930
-6.28709,-1497435
-6.28105,-1449370
-6.27501,-1405320
-6.26897,-1365620
-6.26293,-1330350
-6.25689,-1299385
-6.25085,-1272375
-6.24481,-1248830
-6.23877,-1228125
-6.23273,-1209570
-6.22669,-1192430
-6.22066,-1176010
-6.21462,-1159660
-6.20858,-1142845
-6.20254,-1125155
-6.1965,-1106335
-6.19046,-1086315
-6.18442,-1065190
-6.17838,-1043220
-6.17234,-1020820
-6.1663,-998545
-6.16026,-977030
-6.15423,-956990
-6.14819,-939135
-6.14215,-924170
-6.13611,-912735
-6.13007,-905360
-6.12403,-902445
-6.11799,-904220
-6.11195,-910750
-6.10591,-921890
-6.09987,-937320
-6.09383,-956525
-6.0878,-978840
-6.08176,-1003455
-6.07572,-1029455
-6.06968,-1055865
-6.06364,-1081680
-6.0576,-1105915
-6.05156,-1127645
-6.04552,-1146040
-6.03948,-1160395
-6.03344,-1170180
-6.0274,-1175020
-6.02137,-1174745
-6.01533,-1169360
-6.00929,-1159060
-6.00325,-1144210
-5.99721,-1125310
-5.99117,-1102990
-5.98513,-1077945
-5.97909,-1050940
-5.97305,-1022740
-5.96701,-994085
-5.96097,-965665
-5.95494,-938095
-5.9489,-911885
-5.94286,-887420
-5.93682,-864970
-5.93078,-844685
-5.92474,-826585
-5.9187,-810605
-5.91266,-796585
-5.90662,-784315
-5.90058,-773550
-5.89454,-764030
-5.88851,-755515
-5.88247,-747810
-5.87643,-740760
-5.87039,-734290
-5.86435,-728395
-5.85831,-723130
-5.85227,-718620
-5.84623,-715035
-5.84019,-712570
-5.83415,-711410
-5.82811,-711725
-5.82208,-713620
-5.81604,-717105
-5.81,-722095
-5.80396,-728355
-5.79792,-735525
-5.79188,-743070
-5.78584,-750325
-5.7798,-756470
-5.77376,-760595
-5.76772,-761680
-5.76168,-758670
-5.75565,-750525
-5.74961,-736230
-5.74357,-714885
-5.73753,-685750
-5.73149,-648280
-5.72545,-602170
-5.71941,-547410
-5.71337,-484290.5
-5.70733,-413419
-5.70129,-335728
-5.69525,-252457
-5.68922,-165125
-5.68318,-75491
-5.67714,14495.6
-5.6711,102761.5
-5.66506,187176.5
-5.65902,265625
-5.65298,336087
-5.64694,396710
-5.6409,445879
-5.63486,482278.5
-5.62882,504945
-5.62279,513300
-5.61675,507180
-5.61071,486850
-5.60467,452974
-5.59863,406611
-5.59259,349164.5
-5.58655,282334.5
-5.58051,208049.5
-5.57447,128396
-5.56843,45538.55
-5.56239,-38356.95
-5.55636,-121206
-5.55032,-201076
-5.54428,-276252
-5.53824,-345293
-5.5322,-407073
-5.52616,-460810
-5.52012,-506080
-5.51408,-542805
-5.50804,-571255
-5.502,-591990
-5.49596,-605850
-5.48992,-613860
-5.48389,-617215
-5.47785,-617180
-5.47181,-615055
-5.46577,-612095
-5.45973,-609450
-5.45369,-608135
-5.44765,-608975
-5.44161,-612590
-5.43557,-619355
-5.42953,-629435
-5.42349,-642750
-5.41746,-659025
-5.41142,-677815
-5.40538,-698525
-5.39934,-720470
-5.3933,-742915
-5.38726,-765120
-5.38122,-786370
-5.37518,-806030
-5.36914,-823570
-5.3631,-838595
-5.35706,-850840
-5.35103,-860195
-5.34499,-866690
-5.33895,-870480
-5.33291,-871835
-5.32687,-871095
-5.32083,-868635
-5.31479,-864855
-5.30875,-860120
-5.30271,-854740
-5.29667,-848935
-5.29063,-842815
-5.2846,-836370
-5.27856,-829450
-5.27252,-821790
-5.26648,-812995
-5.26044,-802595
-5.2544,-790040
-5.24836,-774745
-5.24232,-756145
-5.23628,-733705
-5.23024,-706990
-5.2242,-675685
-5.21817,-639620
-5.21213,-598810
-5.20609,-553475
-5.20005,-504020
-5.19401,-451068.5
-5.18797,-395412
-5.18193,-338013.5
-5.17589,-279961.5
-5.16985,-222430
-5.16381,-166637
-5.15777,-113789.5
-5.15174,-65036
-5.1457,-21416.5
-5.13966,16181.15
-5.13362,47063
-5.12758,70755
-5.12154,87026.5
-5.1155,95896.5
-5.10946,97634.5
-5.10342,92742
-5.09738,81933.5
-5.09134,66093.5
-5.08531,46241.7
-5.07927,23478.05
-5.07323,-1065.92
-5.06719,-26284.65
-5.06115,-51145.5
-5.05511,-74739.5
-5.04907,-96322
-5.04303,-115344.5
-5.03699,-131477.5
-5.03095,-144621
-5.02491,-154904
-5.01888,-162670.5
-5.01284,-168460
-5.0068,-172970.5
-5.00076,-177019
-4.99472,-181493.5
-4.98868,-187305
-4.98264,-195333.5
-4.9766,-206377.5
-4.97056,-221112.5
-4.96452,-240048
-4.95848,-263497.5
-4.95245,-291559.5
-4.94641,-324105.5
-4.94037,-360780
-4.93433,-401016
-4.92829,-444054.5
-4.92225,-488979
-4.91621,-534750
-4.91017,-580255
-4.90413,-624355
-4.89809,-665930
-4.89205,-703920
-4.88602,-737390
-4.87998,-765545
-4.87394,-787760
-4.8679,-803615
-4.86186,-812895
-4.85582,-815600
-4.84978,-811905
-4.84374,-802195
-4.8377,-786995
-4.83166,-766945
-4.82562,-742780
-4.81959,-715290
-4.81355,-685255
-4.80751,-653440
-4.80147,-620550
-4.79543,-587195
-4.78939,-553880
-4.78335,-520995
-4.77731,-488793.5
-4.77127,-457423.5
-4.76523,-426914.5
-4.75919,-397210.5
-4.75316,-368187
-4.74712,-339682.5
-4.74108,-311528
-4.73504,-283574
-4.729,-255723.5
-4.72296,-227951.5
-4.71692,-200328.5
-4.71088,-173031.5
-4.70484,-146349
-4.6988,-120684
-4.69276,-96539
-4.68673,-74502.5
-4.68069,-55225.5
-4.67465,-39393.05
-4.66861,-27693.85
-4.66257,-20785.15
-4.65653,-19260.25
-4.65049,-23617.7
-4.64445,-34231.95
-4.63841,-51331.5
-4.63237,-74983
-4.62633,-105081.5
-4.62029,-141351.5
-4.61426,-183351.5
-4.60822,-230492
-4.60218,-282055.5
-4.59614,-337222
-4.5901,-395106
-4.58406,-454783
-4.57802,-515335
-4.57198,-575865
-4.56594,-635555
-4.5599,-693670
-4.55386,-749580
-4.54783,-802785
-4.54179,-852900
-4.53575,-899685
-4.52971,-943000
-4.52367,-982805
-4.51763,-1019135
-4.51159,-1052085
-4.50555,-1081765
-4.49951,-1108270
-4.49347,-1131675
-4.48743,-1151980
-4.4814,-1169115
-4.47536,-1182920
-4.46932,-1193135
-4.46328,-1199405
-4.45724,-1201300
-4.4512,-1198320
-4.44516,-1189925
-4.43912,-1175585
-4.43308,-1154800
-4.42704,-1127135
-4.421,-1092275
-4.41497,-1050060
-4.40893,-1000500
-4.40289,-943840
-4.39685,-880530
-4.39081,-811280
-4.38477,-737030
-4.37873,-658950
-4.37269,-578410
-4.36665,-496952
-4.36061,-416237
-4.35457,-338004.5
-4.34854,-264010.5
-4.3425,-195966
-4.33646,-135477
-4.33042,-83988
-4.32438,-42722.65
-4.31834,-12643.05
-4.3123,5591.8
-4.30626,11652.85
-4.30022,5550.8
-4.29418,-12360.35
-4.28814,-41397.45
-4.28211,-80574
-4.27607,-128637
-4.27003,-184115
-4.26399,-245374.5
-4.25795,-310679.5
-4.25191,-378259.5
-4.24587,-446366
-4.23983,-513345
-4.23379,-577675
-4.22775,-638045
-4.22171,-693350
-4.21568,-742750
-4.20964,-785685
-4.2036,-821845
-4.19756,-851200
-4.19152,-873935
-4.18548,-890450
-4.17944,-901315
-4.1734,-907205
-4.16736,-908855
-4.16132,-907030
-4.15528,-902455
-4.14925,-895770
-4.14321,-887500
-4.13717,-878025
-4.13113,-867565
-4.12509,-856160
-4.11905,-843675
-4.11301,-829825
-4.10697,-814190
-4.10093,-796245
-4.09489,-775415
-4.08885,-751090
-4.08282,-722700
-4.07678,-689755
-4.07074,-651865
-4.0647,-608815
-4.05866,-560570
-4.05262,-507305
-4.04658,-449409.5
-4.04054,-387504
-4.0345,-322416
-4.02846,-255162.5
-4.02242,-186919
-4.01639,-118978.5
-4.01035,-52705.5
-4.00431,10515.15
-3.99827,69334.5
-3.99223,122488.5
-3.98619,168848.5
-3.98015,207471.5
-3.97411,237630.5
-3.96807,258846
-3.96203,270906.5
-3.95599,273868.5
-3.94996,268057
-3.94392,254046
-3.93788,232630
-3.93184,204792
-3.9258,171653.5
-3.91976,134429
-3.91372,94371.5
-3.90768,52718.5
-3.90164,10638.65
-3.8956,-30811.05
-3.88956,-70735.5
-3.88353,-108427
-3.87749,-143392.5
-3.87145,-175370
-3.86541,-204326.5
-3.85937,-230453.5
-3.85333,-254144.5
-3.84729,-275969
-3.84125,-296636.5
-3.83521,-316950.5
-3.82917,-337764.5
-3.82313,-359932.5
-3.8171,-384259.5
-3.81106,-411453
-3.80502,-442087.5
-3.79898,-476562
-3.79294,-515080
-3.7869,-557620
-3.78086,-603945
-3.77482,-653590
-3.76878,-705880
-3.76274,-759940
-3.7567,-814755
-3.75066,-869165
-3.74463,-921945
-3.73859,-971835
-3.73255,-1017575
-3.72651,-1057980
-3.72047,-1091955
-3.71443,-1118565
-3.70839,-1137050
-3.70235,-1146860
-3.69631,-1147665
-3.69027,-1139390
-3.68423,-1122190
-3.6782,-1096475
-3.67216,-1062855
-3.66612,-1022165
-3.66008,-975400
-3.65404,-923705
-3.648,-868315
-3.64196,-810545
-3.63592,-751730
-3.62988,-693185
-3.62384,-636175
-3.6178,-581880
-3.61177,-531370
-3.60573,-485566.5
-3.59969,-445229.5
-3.59365,-410949.5
-3.58761,-383135.5
-3.58157,-362012
-3.57553,-347625.5
-3.56949,-339851
-3.56345,-338406
-3.55741,-342864
-3.55137,-352676
-3.54534,-367189
-3.5393,-385668
-3.53326,-407316
-3.52722,-431295.5
-3.52118,-456747.5
-3.51514,-482813
-3.5091,-508645
-3.50306,-533420
-3.49702,-556370
-3.49098,-576765
-3.48494,-593945
-3.47891,-607310
-3.47287,-616335
-3.46683,-620585
-3.46079,-619700
-3.45475,-613410
-3.44871,-601530
-3.44267,-583970
-3.43663,-560740
-3.43059,-531950
-3.42455,-497796.5
-3.41851,-458590.5
-3.41248,-414739.5
-3.40644,-366753
-3.4004,-315240.5
-3.39436,-260909.5
-3.38832,-204557
-3.38228,-147066.5
-3.37624,-89396
-3.3702,-32566.9
-3.36416,22348.15
-3.35812,74245
-3.35208,122004
-3.34605,164510
-3.34001,200676.5
-3.33397,229466
-3.32793,249915.5
-3.32189,261159
-3.31585,262450
-3.30981,253183.5
-3.30377,232914.5
-3.29773,201374.5
-3.29169,158487
-3.28565,104373.5
-3.27962,39361.8
-3.27358,-36013.65
-3.26754,-121019.5
-3.2615,-214727
-3.25546,-316030
-3.24942,-423660.5
-3.24338,-536215
-3.23734,-652180
-3.2313,-769955
-3.22526,-887900
-3.21922,-1004350
-3.21319,-1117665
-3.20715,-1226260
-3.20111,-1328640
-3.19507,-1423430
-3.18903,-1509390
-3.18299,-1585475
-3.17695,-1650815
-3.17091,-1704765
-3.16487,-1746900
-3.15883,-1777005
-3.15279,-1795115
-3.14676,-1801470
-3.14072,-1796520
-3.13468,-1780910
-3.12864,-1755455
-3.1226,-1721110
-3.11656,-1678965
-3.11052,-1630185
-3.10448,-1575995
-3.09844,-1517660
-3.0924,-1456425
-3.08636,-1393515
-3.08033,-1330095
-3.07429,-1267245
-3.06825,-1205945
-3.06221,-1147060
-3.05617,-1091320
-3.05013,-1039325
-3.04409,-991525
-3.03805,-948240
-3.03201,-909645
-3.02597,-875790
-3.01993,-846610
-3.0139,-821925
-3.00786,-801470
-3.00182,-784905
-2.99578,-771825
-2.98974,-761765
-2.9837,-754250
-2.97766,-748770
-2.97162,-744805
-2.96558,-741850
-2.95954,-739400
-2.9535,-736970
-2.94747,-734110
-2.94143,-730390
-2.93539,-725415
-2.92935,-718845
-2.92331,-710355
-2.91727,-699685
-2.91123,-686615
-2.90519,-670975
-2.89915,-652655
-2.89311,-631590
-2.88707,-607795
-2.88103,-581325
-2.875,-552315
-2.86896,-520970
-2.86292,-487555
-2.85688,-452401.5
-2.85084,-415904.5
-2.8448,-378516.5
-2.83876,-340738
-2.83272,-303107.5
-2.82668,-266188.5
-2.82064,-230556
-2.8146,-196779
-2.80857,-165399
-2.80253,-136919
-2.79649,-111777
-2.79045,-90333.5
-2.78441,-72854.5
-2.77837,-59495
-2.77233,-50295
-2.76629,-45167
-2.76025,-43899.4
-2.75421,-46158.2
-2.74817,-51495
-2.74214,-59363.5
-2.7361,-69135
-2.73006,-80122.5
-2.72402,-91609.5
-2.71798,-102873.5
-2.71194,-113221
-2.7059,-122015
-2.69986,-128704.5
-2.69382,-132849.5
-2.68778,-134145.5
-2.68174,-132438.5
-2.67571,-127735.5
-2.66967,-120210
-2.66363,-110198
-2.65759,-98186.5
-2.65155,-84796.5
-2.64551,-70756
-2.63947,-56871.5
-2.63343,-43993.65
-2.62739,-32974.6
-2.62135,-24632.3
-2.61531,-19708.5
-2.60928,-18831.55
-2.60324,-22482.9
-2.5972,-30967.75
-2.59116,-44395
-2.58512,-62662.5
-2.57908,-85454
-2.57304,-112243
-2.567,-142308
-2.56096,-174755
-2.55492,-208549.5
-2.54888,-242555
-2.54285,-275577
-2.53681,-306410.5
-2.53077,-333885.5
-2.52473,-356921.5
-2.51869,-374564
-2.51265,-386032
-2.50661,-390749
-2.50057,-388365.5
-2.49453,-378778
-2.48849,-362131
-2.48245,-338813.5
-2.47642,-309442
-2.47038,-274833.5
-2.46434,-235973.5
-2.4583,-193971.5
-2.45226,-150014.5
-2.44622,-105318
-2.44018,-61073.5
-2.43414,-18400.9
-2.4281,21698.25
-2.42206,58381.5
-2.41602,90993
-2.40999,119090.5
-2.40395,142453
-2.39791,161085.5
-2.39187,175206
-2.38583,185227.5
-2.37979,191726
-2.37375,195405.5
-2.36771,197050
-2.36167,197480
-2.35563,197501.5
-2.34959,197858.5
-2.34356,199185
-2.33752,201971.5
-2.33148,206529
-2.32544,212967
-2.3194,221183.5
-2.31336,230865
-2.30732,241495.5
-2.30128,252378.5
-2.29524,262669
-2.2892,271415.5
-2.28316,277604.5
-2.27713,280213
-2.27109,278262.5
-2.26505,270871.5
-2.25901,257304
-2.25297,237016
-2.24693,209689.5
-2.24089,175260.5
-2.23485,133935
-2.22881,86193
-2.22277,32777.35
-2.21673,-25321.3
-2.2107,-86902.5
-2.20466,-150591.5
-2.19862,-214892
-2.19258,-278243
-2.18654,-339073
-2.1805,-395865
-2.17446,-447210.5
-2.16842,-491865
-2.16238,-528795
-2.15634,-557220
-2.1503,-576625
-2.14427,-586800
-2.13823,-587830
-2.13219,-580080
-2.12615,-564205
-2.12011,-541070
-2.11407,-511765
-2.10803,-477518.5
-2.10199,-439659.5
-2.09595,-399563
-2.08991,-358591.5
-2.08387,-318042.5
-2.07784,-279099
-2.0718,-242787.5
-2.06576,-209944
-2.05972,-181186.5
-2.05368,-156904.5
-2.04764,-137249.5
-2.0416,-122147.5
-2.03556,-111311
-2.02952,-104265
-2.02348,-100381
-2.01744,-98911.5
-2.0114,-99035
-2.00537,-99897
-1.99933,-100651
-1.99329,-100501.5
-1.98725,-98738
-1.98121,-94762
-1.97517,-88115.5
-1.96913,-78490.5
-1.96309,-65739.5
-1.95705,-49871.6
-1.95101,-31044.9
-1.94497,-9551.75
-1.93894,14204.1
-1.9329,39734.4
-1.92686,66492
-1.92082,93902.5
-1.91478,121394
-1.90874,148425.5
-1.9027,174508.5
-1.89666,199230.5
-1.89062,222269
-1.88458,243400.5
-1.87854,262502.5
-1.87251,279555.5
-1.86647,294632
-1.86043,307884.5
-1.85439,319531
-1.84835,329836.5
-1.84231,339093
-1.83627,347598
-1.83023,355640
-1.82419,363476
-1.81815,371322
-1.81211,379340.5
-1.80608,387636
-1.80004,396254.5
-1.794,405181
-1.78796,414353
-1.78192,423664
-1.77588,432980.5
-1.76984,442153
-1.7638,451031.5
-1.75776,459482.5
-1.75172,467397.5
-1.74568,474706.5
-1.73965,481386.5
-1.73361,487465.5
-1.72757,493022
-1.72153,498184.5
-1.71549,503120
-1.70945,508040
-1.70341,513155
-1.69737,518695
-1.69133,524880
-1.68529,531900
-1.67925,539905
-1.67322,548995
-1.66718,559200
-1.66114,570495
-1.6551,582770
-1.64906,595845
-1.64302,609485
-1.63698,623395
-1.63094,637235
-1.6249,650640
-1.61886,663250
-1.61282,674695
-1.60679,684660
-1.60075,692855
-1.59471,699075
-1.58867,703185
-1.58263,705130
-1.57659,704955
-1.57055,702800
-1.56451,698875
-1.55847,693485
-1.55243,686980
-1.54639,679770
-1.54036,672270
-1.53432,664915
-1.52828,658095
-1.52224,652175
-1.5162,647440
-1.51016,644090
-1.50412,642240
-1.49808,641875
-1.49204,642880
-1.486,645025
-1.47996,647970
-1.47393,651295
-1.46789,654485
-1.46185,656980
-1.45581,658200
-1.44977,657535
-1.44373,654425
-1.43769,648340
-1.43165,638845
-1.42561,625585
-1.41957,608330
-1.41353,586975
-1.4075,561550
-1.40146,532230
-1.39542,499314.5
-1.38938,463229.5
-1.38334,424507.5
-1.3773,383764.5
-1.37126,341681.5
-1.36522,298972.5
-1.35918,256358.5
-1.35314,214537
-1.3471,174159
-1.34107,135800.5
-1.33503,99941
-1.32899,66951.5
-1.32295,37078.6
-1.31691,10440.45
-1.31087,-12974.1
-1.30483,-33297.35
-1.29879,-50774
-1.29275,-65742
-1.28671,-78616
-1.28067,-89861.5
-1.27464,-99969
-1.2686,-109433.5
-1.26256,-118722
-1.25652,-128256.5
-1.25048,-138388
-1.24444,-149385.5
-1.2384,-161418.5
-1.23236,-174551
-1.22632,-188739.5
-1.22028,-203837.5
-1.21424,-219600.5
-1.20821,-235702
-1.20217,-251747.5
-1.19613,-267296
-1.19009,-281880
-1.18405,-295031.5
-1.17801,-306304
-1.17197,-315294
-1.16593,-321661
-1.15989,-325148
-1.15385,-325593
-1.14781,-322938
-1.14177,-317238
-1.13574,-308658
-1.1297,-297472
-1.12366,-284053
-1.11762,-268862.5
-1.11158,-252431.5
-1.10554,-235349
-1.0995,-218235
-1.09346,-201723
-1.08742,-186440.5
-1.08138,-172984
-1.07534,-161903.5
-1.06931,-153684.5
-1.06327,-148735.5
-1.05723,-147372
-1.05119,-149816.5
-1.04515,-156187
-1.03911,-166501.5
-1.03307,-180680
-1.02703,-198550
-1.02099,-219855
-1.01495,-244266.5
-1.00891,-271399.5
-1.00288,-300822.5
-0.996837,-332075
-0.990798,-364684.5
-0.984758,-398177
-0.978719,-432095.5
-0.97268,-466010
-0.966641,-499528.5
-0.960602,-532305
-0.954563,-564060
-0.948524,-594550
-0.942485,-623620
-0.936446,-651165
-0.930407,-677140
-0.924367,-701565
-0.918328,-724500
-0.912289,-746075
-0.90625,-766430
-0.900211,-785760
-0.894172,-804260
-0.888133,-822150
-0.882094,-839650
-0.876055,-856955
-0.870016,-874260
-0.863976,-891730
-0.857937,-909485
-0.851898,-927605
-0.845859,-946140
-0.83982,-965065
-0.833781,-984320
-0.827742,-1003770
-0.821703,-1023250
-0.815664,-1042525
-0.809625,-1061320
-0.803586,-1079315
-0.797546,-1096160
-0.791507,-1111480
-0.785468,-1124875
-0.779429,-1135955
-0.77339,-1144325
-0.767351,-1149610
-0.761312,-1151470
-0.755273,-1149605
-0.749234,-1143755
-0.743195,-1133745
-0.737155,-1119435
-0.731116,-1100790
-0.725077,-1077830
-0.719038,-1050660
-0.712999,-1019465
-0.70696,-984505
-0.700921,-946110
-0.694882,-904665
-0.688843,-860615
-0.682804,-814440
-0.676764,-766660
-0.670725,-717815
-0.664686,-668435
-0.658647,-619060
-0.652608,-570210
-0.646569,-522380
-0.64053,-476022
-0.634491,-431551.5
-0.628452,-389334.5
-0.622413,-349688.5
-0.616373,-312877.5
-0.610334,-279115.5
-0.604295,-248569.5
-0.598256,-221359.5
-0.592217,-197568
-0.586178,-177242
-0.580139,-160401.5
-0.5741,-147041.5
-0.568061,-137138.5
-0.562022,-130656.5
-0.555983,-127543.5
-0.549943,-127738.5
-0.543904,-131167.5
-0.537865,-137743
-0.531826,-147361
-0.525787,-159895
-0.519748,-175193
-0.513709,-193071.5
-0.50767,-213309.5
-0.501631,-235648
-0.495592,-259781.5
-0.489552,-285362
-0.483513,-311996.5
-0.477474,-339253.5
-0.471435,-366666
-0.465396,-393743
-0.459357,-419981
-0.453318,-444875
-0.447279,-467938.5
-0.44124,-488718
-0.435201,-506810
-0.429161,-521890
-0.423122,-533705
-0.417083,-542110
-0.411044,-547080
-0.405005,-548705
-0.398966,-547200
-0.392927,-542910
-0.386888,-536305
-0.380849,-527950
-0.37481,-518515
-0.368771,-508735
-0.362731,-499396.5
-0.356692,-491300.5
-0.350653,-485232
-0.344614,-481930.5
-0.338575,-482056
-0.332536,-486155
-0.326497,-494635.5
-0.320458,-507740
-0.314419,-525525
-0.30838,-547865
-0.30234,-574405
-0.296301,-604625
-0.290262,-637795
-0.284223,-673025
-0.278184,-709285
-0.272145,-745430
-0.266106,-780255
-0.260067,-812525
-0.254028,-841030
-0.247989,-864625
-0.241949,-882285
-0.23591,-893145
-0.229871,-896545
-0.223832,-892045
-0.217793,-879465
-0.211754,-858910
-0.205715,-830750
-0.199676,-795625
-0.193637,-754455
-0.187598,-708365
-0.181558,-658695
-0.175519,-606925
-0.16948,-554650
-0.163441,-503490
-0.157402,-455080.5
-0.151363,-410963
-0.145324,-372561.5
-0.139285,-341116.5
-0.133246,-317641.5
-0.127207,-302883
-0.121168,-297291.5
-0.115128,-301006
-0.109089,-313845
-0.10305,-335316.5
-0.0970111,-364632.5
-0.090972,-400742.5
-0.0849329,-442372.5
-0.0788938,-488072
-0.0728547,-536270
-0.0668156,-585345
-0.0607765,-633675
-0.0547374,-679695
-0.0486984,-721980
-0.0426593,-759285
-0.0366202,-790580
-0.0305811,-815115
-0.024542,-832420
-0.0185029,-842345
-0.0124638,-845035
-0.00642467,-840945
-0.000385575,-830800
0.00565352,-815580
0.0116926,-796450
0.0177317,-774745
0.0237708,-751875
0.0298099,-729295
0.035849,-708435
0.0418881,-690640
0.0479272,-677100
0.0539663,-668840
0.0600054,-666635
0.0660445,-671020
0.0720836,-682230
0.0781227,-700240
0.0841618,-724720
0.0902009,-755085
0.09624,-790505
0.102279,-829960
0.108318,-872240
0.114357,-916060
0.120396,-960040
0.126435,-1002825
0.132475,-1043080
0.138514,-1079590
0.144553,-1111270
0.150592,-1137205
0.156631,-1156700
0.16267,-1169270
0.168709,-1174670
0.174748,-1172890
0.180787,-1164125
0.186826,-1148790
0.192866,-1127450
0.198905,-1100830
0.204944,-1069730
0.210983,-1035025
0.217022,-997610
0.223061,-958345
0.2291,-918040
0.235139,-877420
0.241178,-837090
0.247217,-797530
0.253257,-759090
0.259296,-721965
0.265335,-686235
0.271374,-651860
0.277413,-618695
0.283452,-586545
0.289491,-555155
0.29553,-524270
0.301569,-493650.5
0.307608,-463110
0.313647,-432527
0.319687,-401872.5
0.325726,-371219
0.331765,-340746
0.337804,-310739.5
0.343843,-281577.5
0.349882,-253719.5
0.355921,-227677.5
0.36196,-203990
0.367999,-183191.5
0.374038,-165775
0.380078,-152162
0.386117,-142669
0.392156,-137477.5
0.398195,-136614.5
0.404234,-139934
0.410273,-147109.5
0.416312,-157633.5
0.422351,-170828
0.42839,-185864
0.434429,-201783
0.440469,-217538.5
0.446508,-232027
0.452547,-244137.5
0.458586,-252797
0.464625,-257013
0.470664,-255922
0.476703,-248825.5
0.482742,-235227
0.488781,-214857
0.49482,-187689.5
0.500859,-153950.5
0.506899,-114114.5
0.512938,-68891
0.518977,-19200.2
0.525016,33857.9
0.531055,89046.5
0.537094,145034
0.543133,200448
0.549172,253922
0.555211,304153
0.56125,349943.5
0.56729,390249
0.573329,424212
0.579368,451192
0.585407,470782.5
0.591446,482821.5
0.597485,487386.5
0.603524,484787
0.609563,475538
0.615602,460334
0.621641,440010.5
0.627681,415501.5
0.63372,387800
0.639759,357906.5
0.645798,326793
0.651837,295355
0.657876,264384
0.663915,234535.5
0.669954,206311.5
0.675993,180048.5
0.682032,155915.5
0.688072,133923
0.694111,113934.5
0.70015,95694.5
0.706189,78850.5
0.712228,62991
0.718267,47677.25
0.724306,32478.05
0.730345,17003.9
0.736384,937.5
0.742423,-15941.9
0.748462,-33742.2
0.754502,-52445
0.760541,-71903.5
0.76658,-91847
0.772619,-111896.5
0.778658,-131582
0.784697,-150369
0.790736,-167690.5
0.796775,-182978.5
0.802814,-195699.5
0.808853,-205388
0.814893,-211676
0.820932,-214319
0.826971,-213219
0.83301,-208434
0.839049,-200187
0.845088,-188859
0.851127,-174980
0.857166,-159211.5
0.863205,-142317.5
0.869244,-125135
0.875284,-108537.5
0.881323,-93400.5
0.887362,-80557.5
0.893401,-70770
0.89944,-64689
0.905479,-62831
0.911518,-65552.5
0.917557,-73039
0.923596,-85296
0.929635,-102152.5
0.935675,-123273
0.941714,-148172
0.947753,-176243.5
0.953792,-206786.5
0.959831,-239043.5
0.96587,-272232
0.971909,-305584.5
0.977948,-338381
0.983987,-369979
0.990026,-399843
0.996065,-427559
1.0021,-452852.5
1.00814,-475589.5
1.01418,-495773
1.02022,-513535
1.02626,-529120
1.0323,-542855
1.03834,-555125
1.04438,-566355
1.05042,-576955
1.05646,-587300
1.0625,-597715
1.06853,-608430
1.07457,-619570
1.08061,-631150
1.08665,-643060
1.09269,-655055
1.09873,-666805
1.10477,-677865
1.11081,-687730
1.11685,-695850
1.12289,-701645
1.12893,-704575
1.13496,-704135
1.141,-699895
1.14704,-691530
1.15308,-678850
1.15912,-661785
1.16516,-640415
1.1712,-614970
1.17724,-585800
1.18328,-553385
1.18932,-518300
1.19536,-481185.5
1.20139,-442719.5
1.20743,-403588
1.21347,-364444.5
1.21951,-325883.5
1.22555,-288407
1.23159,-252406
1.23763,-218135.5
1.24367,-185713
1.24971,-155107.5
1.25575,-126152
1.26179,-98552
1.26782,-71912.5
1.27386,-45757.8
1.2799,-19569.35
1.28594,7181.15
1.29198,34998.05
1.29802,64322
1.30406,95498
1.3101,128749.5
1.31614,164154.5
1.32218,201628.5
1.32822,240921.5
1.33425,281616.5
1.34029,323143
1.34633,364795
1.35237,405756
1.35841,445134.5
1.36445,481999.5
1.37049,515420
1.37653,544515
1.38257,568470
1.38861,586595
1.39465,598350
1.40068,603360
1.40672,601445
1.41276,592605
1.4188,577045
1.42484,555135
1.43088,527415
1.43692,494540
1.44296,457273.5
1.449,416430
1.45504,372841.5
1.46108,327312.5
1.46712,280586
1.47315,233303.5
1.47919,185979
1.48523,138975.5
1.49127,92491
1.49731,46558.1
1.50335,1043.945
1.50939,-44329.1
1.51543,-89964
1.52147,-136355.5
1.52751,-184055
1.53355,-233630.5
1.53958,-285621
1.54562,-340498
1.55166,-398625
1.5577,-460220.5
1.56374,-525335
1.56978,-593820
1.57582,-665340
1.58186,-739335
1.5879,-815070
1.59394,-891620
1.59998,-967925
1.60601,-1042800
1.61205,-1114995
