crystal_id,Axis 1 (Angstrom),Axis 2 (Angstrom),Binding (SiO2),In literature?
139095363,5.708913876728826,5.4506044554291915,-14.625158587942336,0.0
139156870,7.359417251192276,6.03187170078688,-14.792766446304505,0.0
149827699,7.159640892205224,5.8408035911631835,-15.513970121352065,0.0
138825843,6.558144114769893,4.972431650640077,-14.684851037700446,0.0
138582565,6.006539289135437,4.580146224674591,-15.31280436861624,0.0
138565374,6.559204226269243,5.603446249833244,-15.306162801898813,0.0
139094152,7.259411862520006,6.7070953779601155,-15.048451226768506,0.0
138837561,6.99879303755545,5.355000320104173,-15.350562851721499,0.0
139176217,7.257749894009343,6.704827647774472,-15.012898659298274,0.0
139104688,7.158826801679583,5.0706764775966136,-15.682548099362998,0.0
139137945,7.056040833115293,5.0576469715097145,-15.626860755066359,0.0
137369285,5.815965449289784,5.481337280080936,-15.149539656039865,1.0
138892429,6.580892976554692,4.6898905642450135,-14.758311540009954,0.0
139082881,7.2880149116281,5.4920752508134925,-15.239105045048866,0.0
137323679,6.413563763520727,5.455873820031494,-15.778441879834945,0.0
138832474,7.019062599018664,5.850553128594448,-15.779503519826095,0.0
137315649,7.525613284397548,4.589891598723881,-15.298189215193732,0.0
140734458,7.362939549510032,4.648810618224816,-15.570344963726402,0.0
139162441,6.0066179306392575,4.580029732843784,-15.147531796616777,0.0
139187786,7.155711450207889,5.947070187848403,-15.374348532394595,0.0
139078029,7.322227877495989,5.70854598114527,-15.206214507443235,0.0
141023042,6.332569618910978,5.569804968818492,-15.87506953163964,0.0
137318685,6.648585308558879,5.896800647498198,-15.076920807201278,0.0
138582535,6.6492368456245625,5.960636213664883,-15.901249334616999,0.0
150325727,6.143696896150982,5.966458296219733,-15.831370729052189,0.0
139656325,6.498441187859303,4.8670511385763815,-15.020869351443903,0.0
137332366,6.108556257979897,5.9514999081442586,-15.506096155735586,1.0
139159463,6.039731798731707,5.380842874063847,-15.4061276797681,0.0
139126121,6.5363781411637545,5.9498098115439335,-15.309466418911764,0.0
137332060,7.481877521387412,6.3499295468859325,-15.900195513956707,1.0
137488265,7.526009599244111,4.617669234708981,-15.553591012266743,0.0
139115436,6.883304757491572,6.008030039755299,-15.726108063601133,0.0
139077395,7.140294865493155,5.965241359382019,-15.77424133130556,0.0
137362333,6.011232006300127,5.817525107225037,-15.858028918286273,1.0
137364258,6.753373392516103,6.092938274132157,-15.303901165993901,1.0
138573572,6.967395312162597,6.2061555958783305,-15.90228514468498,0.0
138584603,6.593286407763253,5.459660367572862,-15.280449626030322,0.0
137344347,5.6896722007879985,4.947466392351429,-15.615559791839287,0.0
139159839,7.2334585729357235,6.662307266060058,-15.73135025151968,0.0
139147533,6.106345950607097,5.763911781904082,-15.423670901212622,0.0
139186156,6.6916071141985825,5.067740558689757,-16.287870739139894,0.0
137328060,6.736639823445122,6.050134453503147,-15.50496104619666,1.0
139079322,6.840243364939084,5.603961300784448,-15.795339493909745,0.0
137332413,6.972284739029278,6.803784248343447,-15.546187714081723,1.0
138270189,6.807240341835527,6.023859864905555,-15.880107954631715,0.0
137322331,7.2427562398655665,6.370511376809177,-15.819639742833006,1.0
138352487,6.965665614343287,5.337931721759771,-15.991182795004857,0.0
137371184,7.24276958915954,6.370571342204866,-15.793134482824572,1.0
139184240,5.713188842321411,5.2814023085219866,-15.905837673711734,0.0
137341469,7.208943271228112,6.862740328563548,-16.33723706907999,1.0
137329773,7.228014782457678,6.037229568671313,-15.845449966848395,1.0
137359135,7.4691570936753555,6.34791021075889,-16.347188162535918,1.0
137364918,6.11043210066982,5.847756382287858,-15.983261993807972,1.0
139160189,6.503889196022514,5.437733276659615,-16.57993213197495,0.0
139155071,6.436265228237888,6.064858590586742,-16.731217489048202,0.0
139130747,6.419956923315281,5.738967769891066,-16.653723920636722,0.0
139677665,6.593288691575912,5.459729147370527,-15.778089366713251,0.0
139109433,5.707178588146565,5.237626245272443,-16.18219616179454,0.0
137350587,6.8708917281714115,5.370329584663038,-15.864217647254579,1.0
139170952,6.498768333144202,5.440847860212684,-16.699411205179633,0.0
137362654,6.9825690346327365,6.824605246487545,-16.334813840372103,1.0
139115929,7.186195560389818,5.738223734414109,-16.296699326451307,0.0
137357362,6.9222917875000824,5.649759100762979,-16.75502650710709,1.0
137333376,6.885049821378665,5.833335959240147,-16.097340743681652,1.0
140180324,6.106110657542358,5.935688004408128,-16.507043727285154,0.0
139127964,5.5148511860475065,4.554654596965499,-16.687835560318984,0.0
137363579,6.753430956787874,6.092874841105754,-16.155111728576504,1.0
139654553,6.871604196295756,5.372102420151872,-16.436414988590894,1.0
138568978,5.99190814358495,5.931584196265278,-16.574352808281855,0.0
137319389,7.0563808904125285,6.090104827335432,-17.29927406254957,1.0
137314993,6.854605158099314,5.256737872313375,-16.634387499495755,1.0
137363306,6.845091597043469,5.082867025262766,-17.305780730734757,1.0
139109916,6.5519666860828085,6.549342647474459,-17.103801003753016,0.0
140155092,6.702373303388632,6.048463921237272,-17.687795604660682,0.0
140155119,6.863079430746027,6.0537999905001225,-18.108828879007056,0.0
137342559,6.2215785680197655,5.923327031620952,-18.009299833350035,1.0
