,x,y,system
1863,29.226,219.0,CHA/AEI_calcined
1864,29.239,218.0,CHA/AEI_calcined
1865,29.252,217.0,CHA/AEI_calcined
1866,29.265,216.0,CHA/AEI_calcined
1867,29.278,215.0,CHA/AEI_calcined
1868,29.291,217.0,CHA/AEI_calcined
1869,29.304,218.0,CHA/AEI_calcined
1870,29.317,217.0,CHA/AEI_calcined
1871,29.33,216.0,CHA/AEI_calcined
1872,29.343,218.0,CHA/AEI_calcined
1873,29.356,223.0,CHA/AEI_calcined
1874,29.369,224.0,CHA/AEI_calcined
1875,29.382,221.0,CHA/AEI_calcined
1876,29.395,219.0,CHA/AEI_calcined
1877,29.408,222.0,CHA/AEI_calcined
1878,29.421,225.0,CHA/AEI_calcined
1879,29.434,221.0,CHA/AEI_calcined
1880,29.447,221.0,CHA/AEI_calcined
1881,29.46,222.0,CHA/AEI_calcined
1882,29.473,223.0,CHA/AEI_calcined
1883,29.486,224.0,CHA/AEI_calcined
1884,29.499,227.0,CHA/AEI_calcined
1885,29.512,231.0,CHA/AEI_calcined
1886,29.525,229.0,CHA/AEI_calcined
1887,29.538,225.0,CHA/AEI_calcined
1888,29.551,224.0,CHA/AEI_calcined
1889,29.564,229.0,CHA/AEI_calcined
1890,29.577,236.0,CHA/AEI_calcined
1891,29.59,232.0,CHA/AEI_calcined
1892,29.603,232.0,CHA/AEI_calcined
1893,29.616,237.0,CHA/AEI_calcined
1894,29.629,238.0,CHA/AEI_calcined
1895,29.642,239.0,CHA/AEI_calcined
1896,29.655,240.0,CHA/AEI_calcined
1897,29.668,248.0,CHA/AEI_calcined
1898,29.681,239.0,CHA/AEI_calcined
1899,29.694,248.0,CHA/AEI_calcined
1900,29.707,257.0,CHA/AEI_calcined
1901,29.72,256.0,CHA/AEI_calcined
1902,29.733,263.0,CHA/AEI_calcined
1903,29.746,264.0,CHA/AEI_calcined
1904,29.759,264.0,CHA/AEI_calcined
1905,29.772,275.0,CHA/AEI_calcined
1906,29.785,271.0,CHA/AEI_calcined
1907,29.798,275.0,CHA/AEI_calcined
1908,29.811,275.0,CHA/AEI_calcined
1909,29.824,274.0,CHA/AEI_calcined
1910,29.837,280.0,CHA/AEI_calcined
1911,29.85,282.0,CHA/AEI_calcined
1912,29.863,283.0,CHA/AEI_calcined
1913,29.876,290.0,CHA/AEI_calcined
1914,29.889,282.0,CHA/AEI_calcined
1915,29.902,293.0,CHA/AEI_calcined
1916,29.915,292.0,CHA/AEI_calcined
1917,29.928,287.0,CHA/AEI_calcined
1918,29.941,285.0,CHA/AEI_calcined
1919,29.954,285.0,CHA/AEI_calcined
1920,29.967,283.0,CHA/AEI_calcined
1921,29.98,275.0,CHA/AEI_calcined
1922,29.993,279.0,CHA/AEI_calcined
1923,30.006,281.0,CHA/AEI_calcined
1924,30.019,287.0,CHA/AEI_calcined
1925,30.032,281.0,CHA/AEI_calcined
1926,30.045,286.0,CHA/AEI_calcined
1927,30.058,283.0,CHA/AEI_calcined
1928,30.071,295.0,CHA/AEI_calcined
1929,30.084,291.0,CHA/AEI_calcined
1930,30.097,295.0,CHA/AEI_calcined
1931,30.11,296.0,CHA/AEI_calcined
1932,30.123,301.0,CHA/AEI_calcined
1933,30.136,305.0,CHA/AEI_calcined
1934,30.149,302.0,CHA/AEI_calcined
1935,30.162,311.0,CHA/AEI_calcined
1936,30.175,307.0,CHA/AEI_calcined
1937,30.188,311.0,CHA/AEI_calcined
1938,30.201,322.0,CHA/AEI_calcined
1939,30.214,319.0,CHA/AEI_calcined
1940,30.227,317.0,CHA/AEI_calcined
1941,30.24,323.0,CHA/AEI_calcined
1942,30.253,329.0,CHA/AEI_calcined
1943,30.266,338.0,CHA/AEI_calcined
1944,30.279,335.0,CHA/AEI_calcined
1945,30.292,333.0,CHA/AEI_calcined
1946,30.305,334.0,CHA/AEI_calcined
1947,30.318,335.0,CHA/AEI_calcined
1948,30.331,341.0,CHA/AEI_calcined
1949,30.344,350.0,CHA/AEI_calcined
1950,30.357,353.0,CHA/AEI_calcined
1951,30.37,353.0,CHA/AEI_calcined
1952,30.383,358.0,CHA/AEI_calcined
1953,30.396,364.0,CHA/AEI_calcined
1954,30.409,374.0,CHA/AEI_calcined
1955,30.422,381.0,CHA/AEI_calcined
1956,30.435,383.0,CHA/AEI_calcined
1957,30.448,391.0,CHA/AEI_calcined
1958,30.461,396.0,CHA/AEI_calcined
1959,30.474,400.0,CHA/AEI_calcined
1960,30.487,406.0,CHA/AEI_calcined
1961,30.5,407.0,CHA/AEI_calcined
1962,30.513,411.0,CHA/AEI_calcined
1963,30.526,421.0,CHA/AEI_calcined
1964,30.539,430.0,CHA/AEI_calcined
1965,30.552,434.0,CHA/AEI_calcined
1966,30.565,441.0,CHA/AEI_calcined
1967,30.578,449.0,CHA/AEI_calcined
1968,30.591,450.0,CHA/AEI_calcined
1969,30.604,450.0,CHA/AEI_calcined
1970,30.617,454.0,CHA/AEI_calcined
1971,30.63,458.0,CHA/AEI_calcined
1972,30.643,459.0,CHA/AEI_calcined
1973,30.656,470.0,CHA/AEI_calcined
1974,30.669,480.0,CHA/AEI_calcined
1975,30.682,484.0,CHA/AEI_calcined
1976,30.695,492.0,CHA/AEI_calcined
1977,30.708,498.0,CHA/AEI_calcined
1978,30.721,508.0,CHA/AEI_calcined
1979,30.734,512.0,CHA/AEI_calcined
1980,30.747,522.0,CHA/AEI_calcined
1981,30.76,533.0,CHA/AEI_calcined
1982,30.773,538.0,CHA/AEI_calcined
1983,30.786,544.0,CHA/AEI_calcined
1984,30.799,553.0,CHA/AEI_calcined
1985,30.812,553.0,CHA/AEI_calcined
1986,30.825,560.0,CHA/AEI_calcined
1987,30.838,560.0,CHA/AEI_calcined
1988,30.851,561.0,CHA/AEI_calcined
1989,30.864,583.0,CHA/AEI_calcined
1990,30.877,589.0,CHA/AEI_calcined
1991,30.89,597.0,CHA/AEI_calcined
1992,30.903,599.0,CHA/AEI_calcined
1993,30.916,605.0,CHA/AEI_calcined
1994,30.929,610.0,CHA/AEI_calcined
1995,30.942,619.0,CHA/AEI_calcined
1996,30.955,619.0,CHA/AEI_calcined
1997,30.968,625.0,CHA/AEI_calcined
1998,30.981,627.0,CHA/AEI_calcined
1999,30.994,615.0,CHA/AEI_calcined
2000,31.007,626.0,CHA/AEI_calcined
2001,31.02,633.0,CHA/AEI_calcined
2002,31.033,621.0,CHA/AEI_calcined
2003,31.046,625.0,CHA/AEI_calcined
2004,31.059,619.0,CHA/AEI_calcined
2005,31.072,630.0,CHA/AEI_calcined
2006,31.085,639.0,CHA/AEI_calcined
2007,31.098,639.0,CHA/AEI_calcined
2008,31.111,636.0,CHA/AEI_calcined
2009,31.124,634.0,CHA/AEI_calcined
2010,31.137,645.0,CHA/AEI_calcined
2011,31.15,639.0,CHA/AEI_calcined
2012,31.163,638.0,CHA/AEI_calcined
2013,31.176,660.0,CHA/AEI_calcined
2014,31.189,647.0,CHA/AEI_calcined
2015,31.202,654.0,CHA/AEI_calcined
2016,31.215,657.0,CHA/AEI_calcined
2017,31.228,648.0,CHA/AEI_calcined
2018,31.241,660.0,CHA/AEI_calcined
2019,31.254,675.0,CHA/AEI_calcined
2020,31.267,659.0,CHA/AEI_calcined
2021,31.28,658.0,CHA/AEI_calcined
2022,31.293,660.0,CHA/AEI_calcined
2023,31.306,678.0,CHA/AEI_calcined
2024,31.319,671.0,CHA/AEI_calcined
2025,31.332,670.0,CHA/AEI_calcined
2026,31.345,646.0,CHA/AEI_calcined
2027,31.358,659.0,CHA/AEI_calcined
2028,31.371,665.0,CHA/AEI_calcined
2029,31.384,650.0,CHA/AEI_calcined
2030,31.397,645.0,CHA/AEI_calcined
2031,31.41,641.0,CHA/AEI_calcined
2032,31.423,633.0,CHA/AEI_calcined
2033,31.436,613.0,CHA/AEI_calcined
2034,31.449,605.0,CHA/AEI_calcined
2035,31.462,595.0,CHA/AEI_calcined
2036,31.475,586.0,CHA/AEI_calcined
2037,31.488,577.0,CHA/AEI_calcined
2038,31.501,572.0,CHA/AEI_calcined
2039,31.514,564.0,CHA/AEI_calcined
2040,31.527,536.0,CHA/AEI_calcined
2041,31.54,532.0,CHA/AEI_calcined
2042,31.553,531.0,CHA/AEI_calcined
2043,31.566,516.0,CHA/AEI_calcined
2044,31.579,505.0,CHA/AEI_calcined
2045,31.592,489.0,CHA/AEI_calcined
2046,31.605,484.0,CHA/AEI_calcined
2047,31.618,476.0,CHA/AEI_calcined
2048,31.631,468.0,CHA/AEI_calcined
2049,31.644,456.0,CHA/AEI_calcined
2050,31.657,450.0,CHA/AEI_calcined
2051,31.67,439.0,CHA/AEI_calcined
2052,31.683,430.0,CHA/AEI_calcined
2053,31.696,423.0,CHA/AEI_calcined
2054,31.709,417.0,CHA/AEI_calcined
2055,31.722,407.0,CHA/AEI_calcined
2056,31.735,398.0,CHA/AEI_calcined
2057,31.748,390.0,CHA/AEI_calcined
2058,31.761,389.0,CHA/AEI_calcined
2059,31.774,384.0,CHA/AEI_calcined
2060,31.787,381.0,CHA/AEI_calcined
2061,31.8,381.0,CHA/AEI_calcined
2062,31.813,377.0,CHA/AEI_calcined
2063,31.826,376.0,CHA/AEI_calcined
2064,31.839,376.0,CHA/AEI_calcined
2065,31.852,369.0,CHA/AEI_calcined
2066,31.865,357.0,CHA/AEI_calcined
2067,31.878,354.0,CHA/AEI_calcined
2068,31.891,356.0,CHA/AEI_calcined
2069,31.904,355.0,CHA/AEI_calcined
2070,31.917,357.0,CHA/AEI_calcined
2071,31.93,352.0,CHA/AEI_calcined
2072,31.943,348.0,CHA/AEI_calcined
2073,31.956,348.0,CHA/AEI_calcined
2074,31.969,347.0,CHA/AEI_calcined
2075,31.982,341.0,CHA/AEI_calcined
2076,31.995,340.0,CHA/AEI_calcined
2077,32.008,337.0,CHA/AEI_calcined
2078,32.021,332.0,CHA/AEI_calcined
2079,32.034,330.0,CHA/AEI_calcined
2080,32.047,326.0,CHA/AEI_calcined
2081,32.06,326.0,CHA/AEI_calcined
2082,32.073,320.0,CHA/AEI_calcined
2083,32.086,315.0,CHA/AEI_calcined
2084,32.099,313.0,CHA/AEI_calcined
2085,32.112,308.0,CHA/AEI_calcined
2086,32.125,304.0,CHA/AEI_calcined
2087,32.138,300.0,CHA/AEI_calcined
2088,32.151,297.0,CHA/AEI_calcined
2089,32.164,295.0,CHA/AEI_calcined
2090,32.177,296.0,CHA/AEI_calcined
2091,32.19,296.0,CHA/AEI_calcined
2092,32.203,291.0,CHA/AEI_calcined
2093,32.216,291.0,CHA/AEI_calcined
2094,32.229,285.0,CHA/AEI_calcined
2095,32.242,284.0,CHA/AEI_calcined
2096,32.255,284.0,CHA/AEI_calcined
2097,32.268,289.0,CHA/AEI_calcined
2098,32.281,280.0,CHA/AEI_calcined
2099,32.294,276.0,CHA/AEI_calcined
2100,32.307,281.0,CHA/AEI_calcined
2101,32.32,276.0,CHA/AEI_calcined
2102,32.333,275.0,CHA/AEI_calcined
2103,32.346,269.0,CHA/AEI_calcined
2104,32.359,265.0,CHA/AEI_calcined
2105,32.372,271.0,CHA/AEI_calcined
2106,32.385,267.0,CHA/AEI_calcined
2107,32.398,266.0,CHA/AEI_calcined
2108,32.411,271.0,CHA/AEI_calcined
2109,32.424,272.0,CHA/AEI_calcined
2110,32.437,257.0,CHA/AEI_calcined
2111,32.45,254.0,CHA/AEI_calcined
2112,32.463,256.0,CHA/AEI_calcined
2113,32.476,261.0,CHA/AEI_calcined
2114,32.489,257.0,CHA/AEI_calcined
2115,32.502,265.0,CHA/AEI_calcined
2116,32.515,263.0,CHA/AEI_calcined
2117,32.528,263.0,CHA/AEI_calcined
2118,32.541,251.0,CHA/AEI_calcined
2119,32.554,255.0,CHA/AEI_calcined
2120,32.567,255.0,CHA/AEI_calcined
2121,32.58,253.0,CHA/AEI_calcined
2122,32.593,262.0,CHA/AEI_calcined
2123,32.606,255.0,CHA/AEI_calcined
2124,32.619,265.0,CHA/AEI_calcined
2125,32.632,270.0,CHA/AEI_calcined
2126,32.645,270.0,CHA/AEI_calcined
2127,32.658,269.0,CHA/AEI_calcined
2128,32.671,272.0,CHA/AEI_calcined
2129,32.684,267.0,CHA/AEI_calcined
2130,32.697,264.0,CHA/AEI_calcined
2131,32.71,264.0,CHA/AEI_calcined
2132,32.723,267.0,CHA/AEI_calcined
2133,32.736,268.0,CHA/AEI_calcined
2134,32.749,265.0,CHA/AEI_calcined
2135,32.762,262.0,CHA/AEI_calcined
2136,32.775,256.0,CHA/AEI_calcined
2137,32.788,254.0,CHA/AEI_calcined
2138,32.801,250.0,CHA/AEI_calcined
2139,32.814,246.0,CHA/AEI_calcined
2140,32.827,245.0,CHA/AEI_calcined
2141,32.84,243.0,CHA/AEI_calcined
2142,32.853,242.0,CHA/AEI_calcined
2143,32.866,237.0,CHA/AEI_calcined
2144,32.879,238.0,CHA/AEI_calcined
2145,32.892,234.0,CHA/AEI_calcined
2146,32.905,230.0,CHA/AEI_calcined
2147,32.918,229.0,CHA/AEI_calcined
2148,32.931,228.0,CHA/AEI_calcined
2149,32.944,225.0,CHA/AEI_calcined
2150,32.957,226.0,CHA/AEI_calcined
2151,32.97,226.0,CHA/AEI_calcined
2152,32.983,227.0,CHA/AEI_calcined
2153,32.996,220.0,CHA/AEI_calcined
2154,33.009,218.0,CHA/AEI_calcined
2155,33.022,213.0,CHA/AEI_calcined
2156,33.035,212.0,CHA/AEI_calcined
2157,33.048,216.0,CHA/AEI_calcined
2158,33.061,212.0,CHA/AEI_calcined
2159,33.074,212.0,CHA/AEI_calcined
2160,33.087,212.0,CHA/AEI_calcined
2161,33.1,213.0,CHA/AEI_calcined
2162,33.113,210.0,CHA/AEI_calcined
2163,33.126,206.0,CHA/AEI_calcined
2164,33.139,207.0,CHA/AEI_calcined
2165,33.152,209.0,CHA/AEI_calcined
2166,33.165,211.0,CHA/AEI_calcined
2167,33.178,209.0,CHA/AEI_calcined
2168,33.191,205.0,CHA/AEI_calcined
2169,33.204,207.0,CHA/AEI_calcined
2170,33.217,208.0,CHA/AEI_calcined
2171,33.23,204.0,CHA/AEI_calcined
2172,33.243,202.0,CHA/AEI_calcined
2173,33.256,201.0,CHA/AEI_calcined
2174,33.269,206.0,CHA/AEI_calcined
2175,33.282,207.0,CHA/AEI_calcined
2176,33.295,205.0,CHA/AEI_calcined
2177,33.308,204.0,CHA/AEI_calcined
2178,33.321,205.0,CHA/AEI_calcined
2179,33.334,207.0,CHA/AEI_calcined
2180,33.347,206.0,CHA/AEI_calcined
2181,33.36,199.0,CHA/AEI_calcined
2182,33.373,201.0,CHA/AEI_calcined
2183,33.386,201.0,CHA/AEI_calcined
2184,33.399,197.0,CHA/AEI_calcined
2185,33.412,193.0,CHA/AEI_calcined
2186,33.425,196.0,CHA/AEI_calcined
2187,33.438,197.0,CHA/AEI_calcined
2188,33.451,199.0,CHA/AEI_calcined
2189,33.464,195.0,CHA/AEI_calcined
2190,33.477,199.0,CHA/AEI_calcined
2191,33.49,197.0,CHA/AEI_calcined
2192,33.503,199.0,CHA/AEI_calcined
2193,33.516,196.0,CHA/AEI_calcined
2194,33.529,197.0,CHA/AEI_calcined
2195,33.542,201.0,CHA/AEI_calcined
2196,33.555,201.0,CHA/AEI_calcined
2197,33.568,198.0,CHA/AEI_calcined
2198,33.581,200.0,CHA/AEI_calcined
2199,33.594,197.0,CHA/AEI_calcined
2200,33.607,199.0,CHA/AEI_calcined
2201,33.62,201.0,CHA/AEI_calcined
2202,33.633,199.0,CHA/AEI_calcined
2203,33.646,198.0,CHA/AEI_calcined
2204,33.659,205.0,CHA/AEI_calcined
2205,33.672,200.0,CHA/AEI_calcined
2206,33.685,207.0,CHA/AEI_calcined
2207,33.698,200.0,CHA/AEI_calcined
2208,33.711,201.0,CHA/AEI_calcined
2209,33.724,203.0,CHA/AEI_calcined
2210,33.737,195.0,CHA/AEI_calcined
2211,33.75,195.0,CHA/AEI_calcined
2212,33.763,201.0,CHA/AEI_calcined
2213,33.776,200.0,CHA/AEI_calcined
2214,33.789,201.0,CHA/AEI_calcined
2215,33.802,201.0,CHA/AEI_calcined
2216,33.815,199.0,CHA/AEI_calcined
2217,33.828,198.0,CHA/AEI_calcined
2218,33.841,191.0,CHA/AEI_calcined
2219,33.854,200.0,CHA/AEI_calcined
2220,33.867,198.0,CHA/AEI_calcined
2221,33.88,197.0,CHA/AEI_calcined
2222,33.893,203.0,CHA/AEI_calcined
2223,33.906,199.0,CHA/AEI_calcined
2224,33.919,193.0,CHA/AEI_calcined
2225,33.932,202.0,CHA/AEI_calcined
2226,33.945,193.0,CHA/AEI_calcined
2227,33.958,194.0,CHA/AEI_calcined
2228,33.971,194.0,CHA/AEI_calcined
2229,33.984,194.0,CHA/AEI_calcined
2230,33.997,195.0,CHA/AEI_calcined
2231,34.01,196.0,CHA/AEI_calcined
2232,34.023,200.0,CHA/AEI_calcined
2233,34.036,196.0,CHA/AEI_calcined
2234,34.049,190.0,CHA/AEI_calcined
2235,34.062,191.0,CHA/AEI_calcined
2236,34.075,192.0,CHA/AEI_calcined
2237,34.088,195.0,CHA/AEI_calcined
2238,34.101,191.0,CHA/AEI_calcined
2239,34.114,192.0,CHA/AEI_calcined
2240,34.127,198.0,CHA/AEI_calcined
2241,34.14,190.0,CHA/AEI_calcined
2242,34.153,184.0,CHA/AEI_calcined
2243,34.166,190.0,CHA/AEI_calcined
2244,34.179,190.0,CHA/AEI_calcined
2245,34.192,189.0,CHA/AEI_calcined
2246,34.205,191.0,CHA/AEI_calcined
2247,34.218,189.0,CHA/AEI_calcined
2248,34.231,190.0,CHA/AEI_calcined
2249,34.244,189.0,CHA/AEI_calcined
2250,34.257,192.0,CHA/AEI_calcined
2251,34.27,193.0,CHA/AEI_calcined
2252,34.283,193.0,CHA/AEI_calcined
2253,34.296,194.0,CHA/AEI_calcined
2254,34.309,189.0,CHA/AEI_calcined
2255,34.322,192.0,CHA/AEI_calcined
2256,34.335,195.0,CHA/AEI_calcined
2257,34.348,191.0,CHA/AEI_calcined
2258,34.361,189.0,CHA/AEI_calcined
2259,34.374,188.0,CHA/AEI_calcined
2260,34.387,188.0,CHA/AEI_calcined
2261,34.4,190.0,CHA/AEI_calcined
2262,34.413,190.0,CHA/AEI_calcined
2263,34.426,190.0,CHA/AEI_calcined
2264,34.439,194.0,CHA/AEI_calcined
2265,34.452,193.0,CHA/AEI_calcined
2266,34.465,192.0,CHA/AEI_calcined
2267,34.478,194.0,CHA/AEI_calcined
2268,34.491,191.0,CHA/AEI_calcined
2269,34.504,190.0,CHA/AEI_calcined
2270,34.517,191.0,CHA/AEI_calcined
2271,34.53,193.0,CHA/AEI_calcined
2272,34.543,195.0,CHA/AEI_calcined
2273,34.556,192.0,CHA/AEI_calcined
2274,34.569,192.0,CHA/AEI_calcined
2275,34.582,192.0,CHA/AEI_calcined
2276,34.595,193.0,CHA/AEI_calcined
2277,34.608,196.0,CHA/AEI_calcined
2278,34.621,195.0,CHA/AEI_calcined
2279,34.634,194.0,CHA/AEI_calcined
2280,34.647,197.0,CHA/AEI_calcined
2281,34.66,199.0,CHA/AEI_calcined
2282,34.673,199.0,CHA/AEI_calcined
2283,34.686,197.0,CHA/AEI_calcined
2284,34.699,199.0,CHA/AEI_calcined
2285,34.712,200.0,CHA/AEI_calcined
2286,34.725,202.0,CHA/AEI_calcined
2287,34.738,202.0,CHA/AEI_calcined
2288,34.751,197.0,CHA/AEI_calcined
2289,34.764,198.0,CHA/AEI_calcined
2290,34.777,199.0,CHA/AEI_calcined
2291,34.79,202.0,CHA/AEI_calcined
2292,34.803,206.0,CHA/AEI_calcined
2293,34.816,200.0,CHA/AEI_calcined
2294,34.829,203.0,CHA/AEI_calcined
2295,34.842,202.0,CHA/AEI_calcined
2296,34.855,200.0,CHA/AEI_calcined
2297,34.868,198.0,CHA/AEI_calcined
2298,34.881,201.0,CHA/AEI_calcined
2299,34.894,203.0,CHA/AEI_calcined
2300,34.907,199.0,CHA/AEI_calcined
2301,34.92,202.0,CHA/AEI_calcined
2302,34.933,197.0,CHA/AEI_calcined
2303,34.946,197.0,CHA/AEI_calcined
2304,34.959,203.0,CHA/AEI_calcined
2305,34.972,202.0,CHA/AEI_calcined
2306,34.985,199.0,CHA/AEI_calcined
2307,34.998,195.0,CHA/AEI_calcined
2308,35.011,195.0,CHA/AEI_calcined
2309,35.024,197.0,CHA/AEI_calcined
2310,35.037,200.0,CHA/AEI_calcined
2311,35.05,191.0,CHA/AEI_calcined
2312,35.063,195.0,CHA/AEI_calcined
2313,35.076,191.0,CHA/AEI_calcined
2314,35.089,189.0,CHA/AEI_calcined
2315,35.102,194.0,CHA/AEI_calcined
2316,35.115,187.0,CHA/AEI_calcined
2317,35.128,184.0,CHA/AEI_calcined
2318,35.141,187.0,CHA/AEI_calcined
2319,35.154,187.0,CHA/AEI_calcined
2320,35.167,187.0,CHA/AEI_calcined
2321,35.18,185.0,CHA/AEI_calcined
2322,35.193,181.0,CHA/AEI_calcined
2323,35.206,182.0,CHA/AEI_calcined
2324,35.219,185.0,CHA/AEI_calcined
2325,35.232,181.0,CHA/AEI_calcined
2326,35.245,176.0,CHA/AEI_calcined
2327,35.258,176.0,CHA/AEI_calcined
2328,35.271,176.0,CHA/AEI_calcined
2329,35.284,177.0,CHA/AEI_calcined
2330,35.297,179.0,CHA/AEI_calcined
2331,35.31,180.0,CHA/AEI_calcined
2332,35.323,177.0,CHA/AEI_calcined
2333,35.336,175.0,CHA/AEI_calcined
2334,35.349,178.0,CHA/AEI_calcined
2335,35.362,178.0,CHA/AEI_calcined
2336,35.375,168.0,CHA/AEI_calcined
2337,35.388,173.0,CHA/AEI_calcined
2338,35.401,176.0,CHA/AEI_calcined
2339,35.414,173.0,CHA/AEI_calcined
2340,35.427,173.0,CHA/AEI_calcined
2341,35.44,174.0,CHA/AEI_calcined
2342,35.453,174.0,CHA/AEI_calcined
2343,35.466,170.0,CHA/AEI_calcined
2344,35.479,173.0,CHA/AEI_calcined
2345,35.492,173.0,CHA/AEI_calcined
2346,35.505,171.0,CHA/AEI_calcined
2347,35.518,169.0,CHA/AEI_calcined
2348,35.531,168.0,CHA/AEI_calcined
2349,35.544,167.0,CHA/AEI_calcined
2350,35.557,166.0,CHA/AEI_calcined
2351,35.57,171.0,CHA/AEI_calcined
2352,35.583,171.0,CHA/AEI_calcined
2353,35.596,167.0,CHA/AEI_calcined
2354,35.609,171.0,CHA/AEI_calcined
2355,35.622,172.0,CHA/AEI_calcined
2356,35.635,173.0,CHA/AEI_calcined
2357,35.648,172.0,CHA/AEI_calcined
2358,35.661,170.0,CHA/AEI_calcined
2359,35.674,172.0,CHA/AEI_calcined
2360,35.687,168.0,CHA/AEI_calcined
2361,35.7,167.0,CHA/AEI_calcined
2362,35.713,169.0,CHA/AEI_calcined
2363,35.726,168.0,CHA/AEI_calcined
2364,35.739,167.0,CHA/AEI_calcined
2365,35.752,167.0,CHA/AEI_calcined
2366,35.765,170.0,CHA/AEI_calcined
2367,35.778,171.0,CHA/AEI_calcined
2368,35.791,167.0,CHA/AEI_calcined
2369,35.804,165.0,CHA/AEI_calcined
2370,35.817,166.0,CHA/AEI_calcined
2371,35.83,167.0,CHA/AEI_calcined
2372,35.843,167.0,CHA/AEI_calcined
2373,35.856,167.0,CHA/AEI_calcined
2374,35.869,166.0,CHA/AEI_calcined
2375,35.882,166.0,CHA/AEI_calcined
2376,35.895,165.0,CHA/AEI_calcined
2377,35.908,167.0,CHA/AEI_calcined
2378,35.921,167.0,CHA/AEI_calcined
2379,35.934,166.0,CHA/AEI_calcined
2380,35.947,169.0,CHA/AEI_calcined
2381,35.96,168.0,CHA/AEI_calcined
2382,35.973,167.0,CHA/AEI_calcined
2383,35.986,167.0,CHA/AEI_calcined
2384,35.999,171.0,CHA/AEI_calcined
2385,36.012,165.0,CHA/AEI_calcined
2386,36.025,166.0,CHA/AEI_calcined
2387,36.038,170.0,CHA/AEI_calcined
2388,36.051,172.0,CHA/AEI_calcined
2389,36.064,172.0,CHA/AEI_calcined
2390,36.077,171.0,CHA/AEI_calcined
2391,36.09,168.0,CHA/AEI_calcined
2392,36.103,169.0,CHA/AEI_calcined
2393,36.116,172.0,CHA/AEI_calcined
2394,36.129,167.0,CHA/AEI_calcined
2395,36.142,172.0,CHA/AEI_calcined
2396,36.155,173.0,CHA/AEI_calcined
2397,36.168,174.0,CHA/AEI_calcined
2398,36.181,170.0,CHA/AEI_calcined
2399,36.194,172.0,CHA/AEI_calcined
2400,36.207,177.0,CHA/AEI_calcined
2401,36.22,180.0,CHA/AEI_calcined
2402,36.233,178.0,CHA/AEI_calcined
2403,36.246,177.0,CHA/AEI_calcined
2404,36.259,178.0,CHA/AEI_calcined
2405,36.272,173.0,CHA/AEI_calcined
2406,36.285,170.0,CHA/AEI_calcined
2407,36.298,181.0,CHA/AEI_calcined
2408,36.311,179.0,CHA/AEI_calcined
2409,36.324,179.0,CHA/AEI_calcined
2410,36.337,178.0,CHA/AEI_calcined
2411,36.35,182.0,CHA/AEI_calcined
2412,36.363,185.0,CHA/AEI_calcined
2413,36.376,183.0,CHA/AEI_calcined
2414,36.389,176.0,CHA/AEI_calcined
2415,36.402,187.0,CHA/AEI_calcined
2416,36.415,185.0,CHA/AEI_calcined
2417,36.428,178.0,CHA/AEI_calcined
2418,36.441,181.0,CHA/AEI_calcined
2419,36.454,190.0,CHA/AEI_calcined
2420,36.467,181.0,CHA/AEI_calcined
2421,36.48,178.0,CHA/AEI_calcined
2422,36.493,178.0,CHA/AEI_calcined
2423,36.506,181.0,CHA/AEI_calcined
2424,36.519,181.0,CHA/AEI_calcined
2425,36.532,178.0,CHA/AEI_calcined
2426,36.545,175.0,CHA/AEI_calcined
2427,36.558,176.0,CHA/AEI_calcined
2428,36.571,171.0,CHA/AEI_calcined
2429,36.584,179.0,CHA/AEI_calcined
2430,36.597,177.0,CHA/AEI_calcined
2431,36.61,168.0,CHA/AEI_calcined
2432,36.623,168.0,CHA/AEI_calcined
2433,36.636,167.0,CHA/AEI_calcined
2434,36.649,172.0,CHA/AEI_calcined
2435,36.662,165.0,CHA/AEI_calcined
2436,36.675,163.0,CHA/AEI_calcined
2437,36.688,162.0,CHA/AEI_calcined
2438,36.701,162.0,CHA/AEI_calcined
2439,36.714,164.0,CHA/AEI_calcined
2440,36.727,159.0,CHA/AEI_calcined
2441,36.74,158.0,CHA/AEI_calcined
2442,36.753,163.0,CHA/AEI_calcined
2443,36.766,153.0,CHA/AEI_calcined
2444,36.779,153.0,CHA/AEI_calcined
2445,36.792,153.0,CHA/AEI_calcined
2446,36.805,154.0,CHA/AEI_calcined
2447,36.818,152.0,CHA/AEI_calcined
2448,36.831,152.0,CHA/AEI_calcined
2449,36.844,154.0,CHA/AEI_calcined
2450,36.857,155.0,CHA/AEI_calcined
2451,36.87,151.0,CHA/AEI_calcined
2452,36.883,149.0,CHA/AEI_calcined
2453,36.896,148.0,CHA/AEI_calcined
2454,36.909,149.0,CHA/AEI_calcined
2455,36.922,150.0,CHA/AEI_calcined
2456,36.935,150.0,CHA/AEI_calcined
2457,36.948,149.0,CHA/AEI_calcined
2458,36.961,147.0,CHA/AEI_calcined
2459,36.974,148.0,CHA/AEI_calcined
2460,36.987,149.0,CHA/AEI_calcined
2461,37.0,146.0,CHA/AEI_calcined
2462,37.013,142.0,CHA/AEI_calcined
2463,37.026,142.0,CHA/AEI_calcined
2464,37.039,144.0,CHA/AEI_calcined
2465,37.052,144.0,CHA/AEI_calcined
2466,37.065,143.0,CHA/AEI_calcined
2467,37.078,141.0,CHA/AEI_calcined
2468,37.091,140.0,CHA/AEI_calcined
2469,37.104,143.0,CHA/AEI_calcined
2470,37.117,144.0,CHA/AEI_calcined
