,Wavenumber,Absolute_R,osda
1163,29.3837207,96.96342468,spiro-Co
1164,29.40038672,97.0201416,spiro-Co
1165,29.417054689999997,97.10803986,spiro-Co
1166,29.433720700000002,97.00509644,spiro-Co
1167,29.45038867,97.03596497,spiro-Co
1168,29.467054689999998,96.91234589,spiro-Co
1169,29.48372266,96.902565,spiro-Co
1170,29.50038867,96.98936462,spiro-Co
1171,29.51705664,97.10309601,spiro-Co
1172,29.533722660000002,97.13010406,spiro-Co
1173,29.550390630000003,97.07226563,spiro-Co
1174,29.56705664,97.01462555,spiro-Co
1175,29.58372461,96.85995483,spiro-Co
1176,29.60039258,96.97320557,spiro-Co
1177,29.617058589999996,97.04473114,spiro-Co
1178,29.633726560000003,96.79798126,spiro-Co
1179,29.65039258,96.94187164,spiro-Co
1180,29.66706055,96.96485901,spiro-Co
1181,29.683726560000004,96.9344635,spiro-Co
1182,29.70039453,96.85607147,spiro-Co
1183,29.71706055,96.9088974,spiro-Co
1184,29.73372852,96.8972168,spiro-Co
1185,29.75039453,96.73609161,spiro-Co
1186,29.7670625,96.95588684,spiro-Co
1187,29.78372852,96.75079346,spiro-Co
1188,29.80039648,96.90025329999999,spiro-Co
1189,29.8170625,96.97416687,spiro-Co
1190,29.83373047,96.84357452,spiro-Co
1191,29.85039648,96.86517334,spiro-Co
1192,29.86706445,96.85092163,spiro-Co
1193,29.88373047,96.75559998,spiro-Co
1194,29.900398439999996,96.81791687,spiro-Co
1195,29.91706445,96.91390991,spiro-Co
1196,29.933732420000002,96.98280334,spiro-Co
1197,29.950398439999997,96.69172668,spiro-Co
1198,29.967066410000005,96.70508575,spiro-Co
1199,29.98373242,97.01223755,spiro-Co
1200,30.00040039,96.80180359,spiro-Co
1201,30.01706641,96.88803101,spiro-Co
1202,30.033734380000002,96.85877228,spiro-Co
1203,30.05040039,96.83078766,spiro-Co
1204,30.06706836,96.80010986,spiro-Co
1205,30.083734380000003,96.82588196,spiro-Co
1206,30.100402339999995,96.75017548,spiro-Co
1207,30.11706836,96.65028381,spiro-Co
1208,30.13373633,96.72769928,spiro-Co
1209,30.150402339999996,96.81550598,spiro-Co
1210,30.167070310000003,96.92501831,spiro-Co
1211,30.18373633,96.75993347,spiro-Co
1212,30.2004043,96.74968719,spiro-Co
1213,30.217070310000004,96.6509552,spiro-Co
1214,30.23373828,96.79051971,spiro-Co
1215,30.2504043,96.62674713,spiro-Co
1216,30.26707227,96.69581604,spiro-Co
1217,30.28373828,96.80399323,spiro-Co
1218,30.30040625,96.74819946,spiro-Co
1219,30.31707227,96.63409424,spiro-Co
1220,30.33374023,96.78910065,spiro-Co
1221,30.35040625,96.59986877,spiro-Co
1222,30.36707422,96.8022995,spiro-Co
1223,30.38374023,96.78707123,spiro-Co
1224,30.4004082,96.57952881,spiro-Co
1225,30.41707422,96.52648163,spiro-Co
1226,30.433742189999997,96.69842529,spiro-Co
1227,30.450408200000002,96.60396576,spiro-Co
1228,30.46707617,96.64567566,spiro-Co
1229,30.483742189999997,96.6752243,spiro-Co
1230,30.500410160000005,96.60282898,spiro-Co
1231,30.51707617,96.47910309,spiro-Co
1232,30.53374414,96.50765991,spiro-Co
1233,30.550410160000002,96.55141449,spiro-Co
1234,30.567078130000002,96.37913513,spiro-Co
1235,30.58374414,96.45677948,spiro-Co
1236,30.60041211,96.67021179,spiro-Co
1237,30.617078130000003,96.50357056,spiro-Co
1238,30.633746089999995,96.62451172,spiro-Co
1239,30.65041211,96.49095917,spiro-Co
1240,30.667080079999998,96.53717041,spiro-Co
1241,30.683746089999996,96.49378204,spiro-Co
1242,30.700414060000004,96.32513428,spiro-Co
1243,30.71708008,96.39967346,spiro-Co
1244,30.73374805,96.49787903,spiro-Co
1245,30.750414060000004,96.54444885,spiro-Co
1246,30.76708203,96.44869232,spiro-Co
1247,30.78374805,96.48123169,spiro-Co
1248,30.80041602,96.35308838,spiro-Co
1249,30.81708203,96.36631012,spiro-Co
1250,30.83375,96.25591278,spiro-Co
1251,30.85041602,96.43656921,spiro-Co
1252,30.86708398,96.24363708,spiro-Co
1253,30.88375,96.40818024,spiro-Co
1254,30.90041797,96.36307526,spiro-Co
1255,30.91708398,96.33297729,spiro-Co
1256,30.93375195,96.45822144,spiro-Co
1257,30.95041797,96.25534821,spiro-Co
1258,30.967085939999997,96.24102783,spiro-Co
1259,30.983751950000002,96.08748627,spiro-Co
1260,31.00041992,96.42375946,spiro-Co
1261,31.017085939999998,96.31193542,spiro-Co
1262,31.03375391,96.29499817,spiro-Co
1263,31.05041992,96.31412506,spiro-Co
1264,31.06708789,96.18182373,spiro-Co
1265,31.083753910000002,96.19802856,spiro-Co
1266,31.100421880000003,96.26094055,spiro-Co
1267,31.11708789,96.14388275,spiro-Co
1268,31.13375586,96.16282654,spiro-Co
1269,31.150421880000003,96.26960754,spiro-Co
1270,31.167089839999996,96.13477325,spiro-Co
1271,31.18375586,96.15722656,spiro-Co
1272,31.20042383,96.12420654,spiro-Co
1273,31.217089839999996,95.99021912,spiro-Co
1274,31.233757810000004,96.08642578,spiro-Co
1275,31.25042383,96.04163361,spiro-Co
1276,31.2670918,96.07942963,spiro-Co
1277,31.283757810000004,96.17987061,spiro-Co
1278,31.30042578,96.08623505,spiro-Co
1279,31.3170918,96.06667328,spiro-Co
1280,31.33375977,96.09204102,spiro-Co
1281,31.350425780000002,96.09845734,spiro-Co
1282,31.36709375,96.03484344,spiro-Co
1283,31.38375977,95.97036743,spiro-Co
1284,31.40042773,95.94656372,spiro-Co
1285,31.41709375,95.93460083,spiro-Co
1286,31.43376172,95.99486542,spiro-Co
1287,31.450427729999998,95.95939636,spiro-Co
1288,31.4670957,95.88417053,spiro-Co
1289,31.483761719999997,95.86019135,spiro-Co
1290,31.500429689999997,95.73086548,spiro-Co
1291,31.517095700000002,95.98023224,spiro-Co
1292,31.53376367,95.8322525,spiro-Co
1293,31.550429689999998,95.8241272,spiro-Co
1294,31.56709766,95.70513916,spiro-Co
1295,31.58376367,95.85729218,spiro-Co
1296,31.60043164,95.87162018,spiro-Co
1297,31.617097660000002,95.64887238,spiro-Co
1298,31.633765630000003,95.80856323,spiro-Co
1299,31.650431639999997,95.75251007,spiro-Co
1300,31.66709961,95.77692413,spiro-Co
1301,31.683765630000003,95.73274994,spiro-Co
1302,31.700433589999996,95.70817566,spiro-Co
1303,31.717101560000003,95.72460938,spiro-Co
1304,31.73376758,95.59013367,spiro-Co
1305,31.75043555,95.70480347,spiro-Co
1306,31.767101560000004,95.52105713,spiro-Co
1307,31.78376953,95.65782928,spiro-Co
1308,31.80043555,95.64746094,spiro-Co
1309,31.81710352,95.70288849,spiro-Co
1310,31.83376953,95.67680359,spiro-Co
1311,31.8504375,95.69632721,spiro-Co
1312,31.86710352,95.62076569,spiro-Co
1313,31.88377148,95.63945770000001,spiro-Co
1314,31.9004375,95.62928009,spiro-Co
1315,31.91710547,95.24736786,spiro-Co
1316,31.93377148,95.50327301,spiro-Co
1317,31.95043945,95.45845032,spiro-Co
1318,31.96710547,95.48255157,spiro-Co
1319,31.983773439999997,95.39602661,spiro-Co
1320,32.00043945,95.30927277,spiro-Co
1321,32.01710742,95.51526642,spiro-Co
1322,32.03377344,95.44223022,spiro-Co
1323,32.050441410000005,95.43514252,spiro-Co
1324,32.06710742,95.41410065,spiro-Co
1325,32.08377539,95.4362793,spiro-Co
1326,32.10044141,95.34103394,spiro-Co
1327,32.11710938,95.32217407,spiro-Co
1328,32.13377539,95.24830627,spiro-Co
1329,32.150443360000004,95.27809906,spiro-Co
1330,32.16710938,95.23635864,spiro-Co
1331,32.18377734,95.2828064,spiro-Co
1332,32.20044336,95.27203369,spiro-Co
1333,32.21711133,95.10530853,spiro-Co
1334,32.233777339999996,95.23819733,spiro-Co
1335,32.25044531,95.19480896,spiro-Co
1336,32.26711133,95.29077911,spiro-Co
1337,32.2837793,95.12461853,spiro-Co
1338,32.30044531,95.09614563,spiro-Co
1339,32.31711328,95.16060638,spiro-Co
1340,32.333779299999996,95.12901306,spiro-Co
1341,32.350447270000004,95.22278595,spiro-Co
1342,32.36711328,95.01702881,spiro-Co
1343,32.38378125,95.037323,spiro-Co
1344,32.40044727,95.12918091,spiro-Co
1345,32.41711523,94.88286591,spiro-Co
1346,32.43378125,94.98007965,spiro-Co
1347,32.450449219999996,94.91240692,spiro-Co
1348,32.46711523,94.99346161,spiro-Co
1349,32.483783200000005,94.99801636,spiro-Co
1350,32.50044922,94.9942627,spiro-Co
1351,32.51711719,94.83683014,spiro-Co
1352,32.5337832,94.91281891,spiro-Co
1353,32.55045117,94.92607117,spiro-Co
1354,32.56711719,94.96262359999999,spiro-Co
1355,32.583785160000005,94.77176666,spiro-Co
1356,32.60045117,94.87515259,spiro-Co
1357,32.61711914,94.79688263,spiro-Co
1358,32.63378516,94.89309692,spiro-Co
1359,32.65045313,94.78842926,spiro-Co
1360,32.66711914,94.75434113,spiro-Co
1361,32.683787110000004,94.70076752,spiro-Co
1362,32.70045313,94.69589996,spiro-Co
1363,32.71712109,94.67946625,spiro-Co
1364,32.73378711,94.61225128,spiro-Co
1365,32.75045508,94.73019409,spiro-Co
1366,32.767121089999996,94.68909454,spiro-Co
1367,32.783789060000004,94.56114197,spiro-Co
1368,32.80045703,94.51583862,spiro-Co
1369,32.81712109,94.52915192,spiro-Co
1370,32.83378906,94.57173157,spiro-Co
1371,32.85045703,94.60157013,spiro-Co
1372,32.867125,94.53987122,spiro-Co
1373,32.883789060000005,94.49488068,spiro-Co
1374,32.90045703,94.36730194,spiro-Co
1375,32.917125,94.50547791,spiro-Co
1376,32.93379297,94.45500946,spiro-Co
1377,32.950457029999995,94.40987396,spiro-Co
1378,32.967125,94.4310379,spiro-Co
1379,32.98379297,94.49598694,spiro-Co
1380,33.000460939999996,94.38778687,spiro-Co
1381,33.017125,94.41463470000001,spiro-Co
1382,33.03379297,94.35453033,spiro-Co
1383,33.05046094,94.28288269,spiro-Co
1384,33.06712891,94.2208252,spiro-Co
1385,33.083792970000005,94.25469971,spiro-Co
1386,33.10046094,94.21577454,spiro-Co
1387,33.11712891,94.22832489,spiro-Co
1388,33.13379688,94.17388153,spiro-Co
1389,33.150460939999995,94.17894745,spiro-Co
1390,33.16712891,94.1917038,spiro-Co
1391,33.18379688,94.19130707,spiro-Co
1392,33.20046484,94.25282288,spiro-Co
1393,33.21712891,94.13677979,spiro-Co
1394,33.23379688,94.07278442,spiro-Co
1395,33.25046484,94.11171722,spiro-Co
1396,33.26713281,93.91333008,spiro-Co
1397,33.283796880000004,93.94240570000001,spiro-Co
1398,33.300464840000004,93.98725891,spiro-Co
1399,33.317132810000004,94.00037384,spiro-Co
1400,33.33380078,93.91932678,spiro-Co
1401,33.35046484,94.00747681,spiro-Co
1402,33.36713281,93.87870026,spiro-Co
1403,33.383800779999994,93.93212128,spiro-Co
1404,33.40046875,94.04075623,spiro-Co
1405,33.417132810000005,93.93076324,spiro-Co
1406,33.43380078,93.7408371,spiro-Co
1407,33.45046875,93.84567261,spiro-Co
1408,33.46713672,93.87872314,spiro-Co
1409,33.483800779999996,93.90438843,spiro-Co
1410,33.50046875,93.85516357,spiro-Co
1411,33.51713672,93.82675171,spiro-Co
1412,33.53380469,93.81345367,spiro-Co
1413,33.55046875,93.73794556,spiro-Co
1414,33.56713672,93.62123871,spiro-Co
1415,33.583804689999994,93.61418152,spiro-Co
1416,33.60047266,93.65616608,spiro-Co
1417,33.617136720000005,93.70399475,spiro-Co
1418,33.63380469,93.75652313,spiro-Co
1419,33.65047266,93.52734375,spiro-Co
1420,33.66714063,93.67488861,spiro-Co
1421,33.683804689999995,93.64958954,spiro-Co
1422,33.70047266,93.56567383,spiro-Co
1423,33.71714063,93.58840942,spiro-Co
1424,33.73380859,93.54781342,spiro-Co
1425,33.75047266,93.59671783,spiro-Co
1426,33.76714063,93.538414,spiro-Co
1427,33.78380859,93.57698822,spiro-Co
1428,33.80047656,93.53640747,spiro-Co
1429,33.817140630000004,93.53542328,spiro-Co
1430,33.833808590000004,93.60224915,spiro-Co
1431,33.850476560000004,93.54924774,spiro-Co
1432,33.86714453,93.40611267,spiro-Co
1433,33.8838125,93.51805878,spiro-Co
1434,33.90047656,93.39864349,spiro-Co
1435,33.917144529999995,93.43610382,spiro-Co
1436,33.9338125,93.38669586,spiro-Co
1437,33.95048047,93.30492401,spiro-Co
1438,33.96714453,93.37793732,spiro-Co
1439,33.9838125,93.27947998,spiro-Co
1440,34.00048047,93.25283813,spiro-Co
1441,34.01714844,93.2850647,spiro-Co
1442,34.0338125,93.24178314,spiro-Co
1443,34.050480470000004,93.23155975,spiro-Co
1444,34.06714844,93.21484375,spiro-Co
1445,34.08381641,93.25522614,spiro-Co
1446,34.10048047,93.25375366,spiro-Co
1447,34.117148439999994,93.06393433,spiro-Co
1448,34.13381641,93.2444458,spiro-Co
1449,34.15048438,93.16576385,spiro-Co
1450,34.16714844,93.20272827,spiro-Co
1451,34.18381641,93.03479004,spiro-Co
1452,34.20048438,93.10387421,spiro-Co
1453,34.21715234,93.15953827,spiro-Co
1454,34.23381641,93.09747314,spiro-Co
1455,34.25048438,93.03034973,spiro-Co
1456,34.26715234,93.09460449,spiro-Co
1457,34.28382031,93.08866882,spiro-Co
1458,34.30048438,93.00707245,spiro-Co
1459,34.31715234,93.05470276,spiro-Co
1460,34.33382031,92.96836853,spiro-Co
1461,34.35048828,93.05627441,spiro-Co
1462,34.367152340000004,93.02035522,spiro-Co
1463,34.383820310000004,92.9003067,spiro-Co
1464,34.40048828,92.96487427,spiro-Co
1465,34.41715625,92.95461273,spiro-Co
1466,34.43382031,92.96633148,spiro-Co
1467,34.450488279999995,92.89548492,spiro-Co
1468,34.46715625,92.90615082,spiro-Co
1469,34.48382422,92.90793609999999,spiro-Co
1470,34.50048828,92.82733154,spiro-Co
1471,34.51715625,92.8200531,spiro-Co
1472,34.53382422,92.79225922,spiro-Co
1473,34.55049219,92.85777283,spiro-Co
1474,34.56715625,92.85964203,spiro-Co
1475,34.583824220000004,92.77896118,spiro-Co
1476,34.60049219,92.70153809,spiro-Co
1477,34.61716016,92.71108246,spiro-Co
1478,34.63382422,92.6823349,spiro-Co
1479,34.650492189999994,92.71349335,spiro-Co
1480,34.66716016,92.72647095,spiro-Co
1481,34.68382813,92.68846893,spiro-Co
1482,34.70049219,92.68132782,spiro-Co
1483,34.71716016,92.62547302,spiro-Co
1484,34.73382813,92.62149811,spiro-Co
1485,34.75049609,92.70246124,spiro-Co
1486,34.767160159999996,92.63808441,spiro-Co
1487,34.78382813,92.60449219,spiro-Co
1488,34.80049609,92.63078308,spiro-Co
1489,34.81716406,92.69972992,spiro-Co
1490,34.83382813,92.60673523,spiro-Co
1491,34.85049609,92.61966705,spiro-Co
1492,34.86716406,92.56643677,spiro-Co
1493,34.88383203,92.51184082,spiro-Co
1494,34.90049609,92.50504303,spiro-Co
1495,34.917164060000005,92.58362579,spiro-Co
1496,34.93383203,92.51226807,spiro-Co
1497,34.9505,92.52672577,spiro-Co
1498,34.96716406,92.55664063,spiro-Co
1499,34.983832029999995,92.38114929,spiro-Co
1500,35.0005,92.59043884,spiro-Co
1501,35.01716797,92.55091095,spiro-Co
1502,35.03383203,92.43374634,spiro-Co
1503,35.0505,92.49383545,spiro-Co
1504,35.06716797,92.40823364,spiro-Co
1505,35.08383594,92.42288971,spiro-Co
1506,35.1005,92.4082489,spiro-Co
1507,35.117167970000004,92.44139099,spiro-Co
1508,35.13383594,92.33454132,spiro-Co
1509,35.15050391,92.3759079,spiro-Co
1510,35.16716797,92.37736511,spiro-Co
1511,35.183835939999994,92.44358063,spiro-Co
1512,35.20050391,92.38400269,spiro-Co
1513,35.21717188,92.35066986,spiro-Co
1514,35.23383594,92.31413269,spiro-Co
1515,35.25050391,92.29244995,spiro-Co
1516,35.26717188,92.27056122,spiro-Co
1517,35.28383984,92.23446655,spiro-Co
1518,35.300503909999996,92.34081268,spiro-Co
1519,35.317171880000004,92.28175354,spiro-Co
1520,35.33383984,92.23804474,spiro-Co
1521,35.35050781,92.17613983,spiro-Co
1522,35.36717188,92.20874023,spiro-Co
1523,35.38383984,92.28575134,spiro-Co
1524,35.40050781,92.1881485,spiro-Co
1525,35.41717578,92.27741241,spiro-Co
1526,35.43383984,92.10186005,spiro-Co
1527,35.450507810000005,92.15068817,spiro-Co
1528,35.46717578,92.19391632,spiro-Co
1529,35.48384375,92.20911407,spiro-Co
1530,35.50050781,92.28813934,spiro-Co
1531,35.517175779999995,92.16445923,spiro-Co
1532,35.53384375,92.04721832,spiro-Co
1533,35.55051172,92.15971375,spiro-Co
1534,35.56717578,92.10601044,spiro-Co
1535,35.58384375,92.07391357,spiro-Co
1536,35.60051172,92.06944275,spiro-Co
1537,35.61717969,92.02597809,spiro-Co
1538,35.63384375,92.08576965,spiro-Co
1539,35.650511720000004,92.04210663,spiro-Co
1540,35.66717969,91.97281647,spiro-Co
1541,35.68384766,92.06353759999999,spiro-Co
1542,35.70051172,92.04605865,spiro-Co
1543,35.717179689999995,91.98890686,spiro-Co
1544,35.73384766,92.08172607,spiro-Co
1545,35.75051563,92.06403351,spiro-Co
1546,35.76717969,91.94728088,spiro-Co
1547,35.78384766,92.08386993,spiro-Co
1548,35.80051563,92.04125977,spiro-Co
1549,35.81718359,92.13859558,spiro-Co
1550,35.833847659999996,91.93087769,spiro-Co
1551,35.850515630000004,92.02600098,spiro-Co
1552,35.86718359,92.08242035,spiro-Co
1553,35.883851560000004,92.10482788,spiro-Co
1554,35.90051563,91.93343353,spiro-Co
1555,35.91718359,92.07210541,spiro-Co
1556,35.93385156,91.92935181,spiro-Co
1557,35.95051953,91.95726013,spiro-Co
1558,35.96718359,91.85957336,spiro-Co
1559,35.983851560000005,91.98046875,spiro-Co
1560,36.00051953,92.05297852,spiro-Co
1561,36.0171875,91.98361206,spiro-Co
1562,36.03385547,91.91854858,spiro-Co
1563,36.050519529999995,91.89152527,spiro-Co
1564,36.0671875,91.89923859,spiro-Co
1565,36.08385547,91.88056183,spiro-Co
1566,36.100523439999996,91.89028168,spiro-Co
1567,36.1171875,91.80278015,spiro-Co
1568,36.13385547,91.86019897,spiro-Co
1569,36.15052344,91.7922821,spiro-Co
1570,36.16719141,91.87762451,spiro-Co
1571,36.183855470000005,91.9551239,spiro-Co
1572,36.20052344,91.75141907,spiro-Co
1573,36.21719141,91.92675018,spiro-Co
1574,36.23385938,91.78987885,spiro-Co
1575,36.250523439999995,91.8088913,spiro-Co
1576,36.26719141,91.88784027,spiro-Co
1577,36.28385938,91.84677887,spiro-Co
1578,36.30052734,91.76520538,spiro-Co
1579,36.31719141,91.78972626,spiro-Co
1580,36.33385938,91.79994202,spiro-Co
1581,36.35052734,91.74893951,spiro-Co
1582,36.36719531,91.72817993,spiro-Co
1583,36.383859380000004,91.81341553,spiro-Co
1584,36.400527340000004,91.83712769,spiro-Co
1585,36.417195310000004,91.79723358,spiro-Co
1586,36.43386328,91.78170013,spiro-Co
1587,36.45052734,91.86821747,spiro-Co
1588,36.46719531,91.74073792,spiro-Co
1589,36.483863279999994,91.62828064,spiro-Co
1590,36.50053125,91.78456116,spiro-Co
1591,36.517195310000005,91.71801758,spiro-Co
1592,36.53386328,91.74728394,spiro-Co
1593,36.55053125,91.79323578,spiro-Co
1594,36.56719922,91.69316864,spiro-Co
1595,36.583863279999996,91.82892609,spiro-Co
1596,36.60053125,91.77745056,spiro-Co
1597,36.61719922,91.74645233,spiro-Co
1598,36.63386719,91.76126099,spiro-Co
1599,36.65053125,91.72470093,spiro-Co
1600,36.66719922,91.72433472,spiro-Co
1601,36.683867189999994,91.70107269,spiro-Co
1602,36.70053516,91.74597931,spiro-Co
1603,36.717199220000005,91.69709778,spiro-Co
1604,36.73386719,91.75106049,spiro-Co
1605,36.75053516,91.77004242,spiro-Co
1606,36.76720313,91.75945282,spiro-Co
1607,36.783867189999995,91.59986115,spiro-Co
1608,36.80053516,91.64841461,spiro-Co
1609,36.81720313,91.72727203,spiro-Co
1610,36.83387109,91.67986298,spiro-Co
1611,36.85053516,91.79473877,spiro-Co
1612,36.86720313,91.70078278,spiro-Co
1613,36.88387109,91.69730377,spiro-Co
1614,36.90053906,91.67147827,spiro-Co
1615,36.917203130000004,91.66503906,spiro-Co
1616,36.933871090000004,91.7467804,spiro-Co
1617,36.950539060000004,91.67131805,spiro-Co
1618,36.96720703,91.70382690000001,spiro-Co
1619,36.98387109,91.64636993,spiro-Co
1620,37.00053906,91.62891388,spiro-Co
1621,37.017207029999994,91.73465729,spiro-Co
1622,37.033875,91.7447052,spiro-Co
1623,37.050539060000006,91.79227448,spiro-Co
1624,37.06720703,91.71300507,spiro-Co
1625,37.083875,91.73921967,spiro-Co
1626,37.10054297,91.70905304,spiro-Co
1627,37.117207029999996,91.77070618,spiro-Co
1628,37.133875,91.74062347,spiro-Co
1629,37.150542970000004,91.71990204,spiro-Co
1630,37.16721094,91.59435272,spiro-Co
1631,37.183875,91.72046661,spiro-Co
1632,37.20054297,91.67743683,spiro-Co
1633,37.217210939999994,91.66799927,spiro-Co
1634,37.23387891,91.6259079,spiro-Co
1635,37.250542970000005,91.66476440000001,spiro-Co
1636,37.26721094,91.73300934,spiro-Co
1637,37.28387891,91.71118164,spiro-Co
1638,37.30054688,91.69897461,spiro-Co
1639,37.317210939999995,91.71927643,spiro-Co
1640,37.33387891,91.61122131,spiro-Co
1641,37.35054688,91.73638153,spiro-Co
1642,37.36721484,91.73342896,spiro-Co
1643,37.38387891,91.7688446,spiro-Co
1644,37.40054688,91.59638977,spiro-Co
1645,37.41721484,91.66083527,spiro-Co
1646,37.43388281,91.76413727,spiro-Co
1647,37.450546880000005,91.76550293,spiro-Co
1648,37.467214840000004,91.71268463,spiro-Co
1649,37.483882810000004,91.63421631,spiro-Co
1650,37.50055078,91.68851471,spiro-Co
1651,37.51721484,91.80180359,spiro-Co
1652,37.53388281,91.73516846,spiro-Co
1653,37.550550779999995,91.74556732,spiro-Co
1654,37.56721875,91.72652435,spiro-Co
1655,37.583882810000006,91.74737549,spiro-Co
1656,37.60055078,91.73770905,spiro-Co
1657,37.61721875,91.74186707,spiro-Co
1658,37.63388672,91.78041077,spiro-Co
1659,37.650550779999996,91.6281662,spiro-Co
1660,37.66721875,91.71129608,spiro-Co
1661,37.683886720000004,91.72629547,spiro-Co
1662,37.70055469,91.68711853,spiro-Co
1663,37.71721875,91.70864105,spiro-Co
1664,37.73388672,91.70053101,spiro-Co
1665,37.750554689999994,91.6830368,spiro-Co
1666,37.76722266,91.80964661,spiro-Co
1667,37.783886720000005,91.71157074,spiro-Co
1668,37.80055469,91.74198914,spiro-Co
1669,37.81722266,91.80295563,spiro-Co
1670,37.83389063,91.78834534,spiro-Co
1671,37.850554689999996,91.81991577,spiro-Co
1672,37.867222659999996,91.79679108,spiro-Co
1673,37.88389063,91.80020142,spiro-Co
1674,37.90055859,91.77320862,spiro-Co
1675,37.91722266,91.83805847,spiro-Co
1676,37.93389063,91.77557373,spiro-Co
1677,37.95055859,91.80454254,spiro-Co
1678,37.96722656,91.78701782,spiro-Co
1679,37.983890630000005,91.80744171,spiro-Co
1680,38.00055859,91.77333069,spiro-Co
1681,38.017226560000005,91.76342773,spiro-Co
1682,38.03389453,91.72696686,spiro-Co
1683,38.05055859,91.70202637,spiro-Co
1684,38.06722656,91.78978729,spiro-Co
1685,38.083894529999995,91.78205109,spiro-Co
1686,38.1005625,91.80474854,spiro-Co
1687,38.117226560000006,91.73890686,spiro-Co
1688,38.13389453,91.85468292,spiro-Co
1689,38.1505625,91.84867096,spiro-Co
1690,38.16723047,91.83625793,spiro-Co
1691,38.18389844,91.80589294,spiro-Co
1692,38.2005625,91.79969025,spiro-Co
1693,38.217230470000004,91.81889343,spiro-Co
1694,38.23389844,91.86198425,spiro-Co
1695,38.25056641,91.82004547,spiro-Co
1696,38.26723047,91.76668549,spiro-Co
1697,38.283898439999994,91.84346771,spiro-Co
1698,38.30056641,91.74952698,spiro-Co
1699,38.31723438,91.84016418,spiro-Co
1700,38.33389844,91.84801483,spiro-Co
1701,38.35056641,91.85823059,spiro-Co
1702,38.36723438,91.80419159,spiro-Co
1703,38.38390234,91.83812714,spiro-Co
1704,38.400566409999996,91.86274719,spiro-Co
1705,38.417234380000004,91.80757904,spiro-Co
1706,38.43390234,91.77219391,spiro-Co
1707,38.45057031,91.79737854,spiro-Co
1708,38.46723438,91.84324646,spiro-Co
1709,38.48390234,91.84250641,spiro-Co
1710,38.50057031,91.81398773,spiro-Co
1711,38.51723828,91.88302612,spiro-Co
1712,38.53390234,91.86791992,spiro-Co
1713,38.550570310000005,91.80036926,spiro-Co
1714,38.56723828,91.85509491,spiro-Co
1715,38.58390625,91.94356537,spiro-Co
1716,38.60057031,91.77967834,spiro-Co
1717,38.617238279999995,91.84069061,spiro-Co
1718,38.63390625,91.80966949,spiro-Co
1719,38.65057422,91.91333771,spiro-Co
1720,38.66723828,91.84770203,spiro-Co
1721,38.68390625,91.89865112,spiro-Co
1722,38.70057422,91.91629028,spiro-Co
1723,38.71724219,91.85720062,spiro-Co
1724,38.73390625,91.86618042,spiro-Co
1725,38.750574220000004,91.90190125,spiro-Co
1726,38.76724219,91.89159393,spiro-Co
1727,38.78391016,91.83402252,spiro-Co
1728,38.80057422,91.91099548,spiro-Co
1729,38.817242189999995,91.85625458,spiro-Co
1730,38.83391016,91.91954041,spiro-Co
1731,38.85057813,91.90602112,spiro-Co
1732,38.86724219,91.95848846,spiro-Co
1733,38.88391016,91.92847443,spiro-Co
1734,38.90057813,91.90895844,spiro-Co
1735,38.91724609,91.90517426,spiro-Co
1736,38.933910159999996,91.95150757,spiro-Co
1737,38.950578130000004,91.91247559,spiro-Co
1738,38.96724609,91.86478424,spiro-Co
1739,38.983914060000004,91.88210297,spiro-Co
1740,39.00057813,91.89911652,spiro-Co
1741,39.01724609,91.90569305,spiro-Co
1742,39.03391406,91.98473358,spiro-Co
1743,39.05058203,91.89313507,spiro-Co
1744,39.06724609,91.89474487,spiro-Co
1745,39.083914060000005,91.96891785,spiro-Co
1746,39.10058203,91.93157196,spiro-Co
1747,39.11725,91.93398285,spiro-Co
1748,39.13391406,91.97278595,spiro-Co
1749,39.150582029999995,91.95165253,spiro-Co
1750,39.16725,91.9888382,spiro-Co
1751,39.18391797,91.94563293,spiro-Co
1752,39.20058203,91.98057556,spiro-Co
1753,39.21725,92.00796509,spiro-Co
1754,39.23391797,91.92909241,spiro-Co
1755,39.25058594,91.93970490000001,spiro-Co
1756,39.26725,91.9203186,spiro-Co
1757,39.283917970000005,91.96498108,spiro-Co
1758,39.30058594,91.96973419,spiro-Co
1759,39.31725391,91.95241547,spiro-Co
1760,39.33391797,91.97892761,spiro-Co
1761,39.350585939999995,91.91080475,spiro-Co
1762,39.36725391,91.9125061,spiro-Co
1763,39.38392188,91.88178253,spiro-Co
1764,39.40058594,91.9671402,spiro-Co
1765,39.41725391,91.8515625,spiro-Co
1766,39.43392188,91.98247528,spiro-Co
1767,39.45058984,91.92422485,spiro-Co
1768,39.46725391,92.01251984,spiro-Co
1769,39.483921880000004,91.93086243,spiro-Co
1770,39.50058984,91.94752502,spiro-Co
1771,39.517257810000004,91.88402557,spiro-Co
1772,39.53392188,91.99119568,spiro-Co
1773,39.55058984,92.01191711,spiro-Co
1774,39.56725781,91.97993469,spiro-Co
1775,39.58392578,92.01972961,spiro-Co
1776,39.60058984,91.94290161,spiro-Co
1777,39.617257810000005,91.92713928,spiro-Co
1778,39.63392578,91.88124847,spiro-Co
1779,39.65059375,91.93970490000001,spiro-Co
1780,39.66725781,92.00314331,spiro-Co
1781,39.683925779999996,91.99354553,spiro-Co
1782,39.70059375,91.99485016,spiro-Co
