crystal_id,Axis 1 (Angstrom),Axis 2 (Angstrom),Binding (SiO2)
137324864,7.010108905076059,4.969247520812115,-17.759772444227785
138570411,7.105242375646284,5.418818432083149,-17.225164837198626
139075595,7.140294865493155,5.965241359382019,-17.272051876442074
139085044,6.9069368927209664,5.269642255093157,-17.133107848914896
137355081,7.362939549510032,4.648810618224816,-17.548379737137466
139140007,7.406635930458517,4.553097493813904,-17.484832122778926
137353088,7.009298827143509,4.773705739626964,-18.01413788850289
139081788,7.465091290975251,4.83008529980216,-18.29174203551532
137321042,6.927172562837678,5.041910480554448,-17.976674570059746
139127255,7.5082809364033976,5.092730014161287,-18.31821760618801
